%time,field.header.seq,field.header.stamp,field.header.frame_id,field.before_tracking,field.after_tracking,field.after_matching,field.after_ransac
1403636860601666500,39,1403636860601666500,,35,34,31,21
1403636860651666500,40,1403636860651666500,,33,29,25,21
1403636860701666500,41,1403636860701666500,,32,31,24,21
1403636860751666500,42,1403636860751666500,,28,27,23,21
1403636860801666500,43,1403636860801666500,,28,28,27,26
1403636860851666500,44,1403636860851666500,,30,29,25,23
1403636860901666500,45,1403636860901666500,,29,29,29,22
1403636860951666500,46,1403636860951666500,,31,31,29,24
1403636861001666500,47,1403636861001666500,,34,34,33,30
1403636861051666500,48,1403636861051666500,,37,37,34,27
1403636861101666500,49,1403636861101666500,,43,43,36,27
1403636861151666500,50,1403636861151666500,,40,40,40,32
1403636861201666500,51,1403636861201666500,,50,49,44,38
1403636861251666500,52,1403636861251666500,,49,49,46,30
1403636861301666500,53,1403636861301666500,,51,50,46,37
1403636861351666500,54,1403636861351666500,,56,54,53,46
1403636861401666500,55,1403636861401666500,,61,59,58,46
1403636861451666500,56,1403636861451666500,,58,57,57,55
1403636861501666500,57,1403636861501666500,,60,60,58,50
1403636861551666500,58,1403636861551666500,,59,59,59,59
1403636861601666500,59,1403636861601666500,,61,61,61,61
1403636861651666500,60,1403636861651666500,,62,62,61,58
1403636861701666500,61,1403636861701666500,,63,63,62,58
1403636861751666500,62,1403636861751666500,,64,64,60,57
1403636861801666500,63,1403636861801666500,,63,63,63,59
1403636861851666500,64,1403636861851666500,,62,61,60,58
1403636861901666500,65,1403636861901666500,,61,60,58,46
1403636861951666500,66,1403636861951666500,,56,53,47,41
1403636862001666500,67,1403636862001666500,,51,49,44,40
1403636862051666500,68,1403636862051666500,,47,45,37,22
1403636862101666500,69,1403636862101666500,,40,40,36,26
1403636862151666500,70,1403636862151666500,,33,32,29,22
1403636862201666500,71,1403636862201666500,,36,36,33,29
1403636862251666500,72,1403636862251666500,,36,34,26,23
1403636862301666500,73,1403636862301666500,,32,30,25,24
1403636862351666500,74,1403636862351666500,,32,31,30,27
1403636862401666500,75,1403636862401666500,,33,33,32,26
1403636862451666500,76,1403636862451666500,,35,35,35,32
1403636862501666500,77,1403636862501666500,,38,38,37,34
1403636862551666500,78,1403636862551666500,,41,41,36,33
1403636862601666500,79,1403636862601666500,,47,47,39,22
1403636862651666500,80,1403636862651666500,,42,42,39,29
1403636862701666500,81,1403636862701666500,,49,49,47,42
1403636862751666500,82,1403636862751666500,,48,48,45,35
1403636862801666500,83,1403636862801666500,,47,47,47,46
1403636862851666500,84,1403636862851666500,,52,51,50,42
1403636862901666500,85,1403636862901666500,,58,58,55,51
1403636862951666500,86,1403636862951666500,,58,57,56,53
1403636863001666500,87,1403636863001666500,,59,59,57,52
1403636863051666500,88,1403636863051666500,,60,60,57,55
1403636863101666500,89,1403636863101666500,,61,61,61,58
1403636863151666500,90,1403636863151666500,,64,64,64,63
1403636863201666500,91,1403636863201666500,,66,66,65,62
1403636863251666500,92,1403636863251666500,,64,64,62,62
1403636863301666500,93,1403636863301666500,,62,62,62,61
1403636863351666500,94,1403636863351666500,,63,63,61,60
1403636863401666500,95,1403636863401666500,,61,61,59,52
1403636863451666500,96,1403636863451666500,,59,59,56,53
1403636863501666500,97,1403636863501666500,,59,59,56,43
1403636863551666500,98,1403636863551666500,,51,51,47,42
1403636863601666500,99,1403636863601666500,,49,47,42,39
1403636863651666500,100,1403636863651666500,,48,48,38,18
1403636863701666500,101,1403636863701666500,,37,35,30,22
1403636863751666500,102,1403636863751666500,,37,36,31,18
1403636863801666500,103,1403636863801666500,,33,32,29,23
1403636863851666500,104,1403636863851666500,,33,30,27,22
1403636863901666500,105,1403636863901666500,,30,28,26,24
1403636863951666500,106,1403636863951666500,,31,31,27,20
1403636864001666500,107,1403636864001666500,,31,31,29,23
1403636864051666500,108,1403636864051666500,,35,35,33,22
1403636864101666500,109,1403636864101666500,,35,35,35,29
1403636864151666500,110,1403636864151666500,,43,43,40,37
1403636864201666500,111,1403636864201666500,,46,46,41,38
1403636864251666500,112,1403636864251666500,,46,46,45,40
1403636864301666500,113,1403636864301666500,,50,50,48,45
1403636864351666500,114,1403636864351666500,,51,51,50,47
1403636864401666500,115,1403636864401666500,,52,52,50,42
1403636864451666500,116,1403636864451666500,,54,52,52,45
1403636864501666500,117,1403636864501666500,,52,50,50,39
1403636864551666500,118,1403636864551666500,,58,58,58,45
1403636864601666500,119,1403636864601666500,,61,60,58,49
1403636864651666500,120,1403636864651666500,,61,61,60,50
1403636864701666500,121,1403636864701666500,,60,60,60,60
1403636864751666500,122,1403636864751666500,,62,62,62,59
1403636864801666500,123,1403636864801666500,,62,62,61,57
1403636864851666500,124,1403636864851666500,,63,63,63,59
1403636864901666500,125,1403636864901666500,,61,61,61,52
1403636864951666500,126,1403636864951666500,,61,60,48,36
1403636865001666500,127,1403636865001666500,,50,49,47,38
1403636865051666500,128,1403636865051666500,,47,47,43,38
1403636865101666500,129,1403636865101666500,,44,42,42,38
1403636865151666500,130,1403636865151666500,,49,49,48,39
1403636865201666500,131,1403636865201666500,,54,51,43,27
1403636865251666500,132,1403636865251666500,,47,47,43,34
1403636865301666500,133,1403636865301666500,,44,44,43,37
1403636865351666500,134,1403636865351666500,,43,43,39,36
1403636865401666500,135,1403636865401666500,,41,41,38,26
1403636865451666500,136,1403636865451666500,,34,33,33,30
1403636865501666500,137,1403636865501666500,,36,35,35,34
1403636865551666500,138,1403636865551666500,,40,40,38,35
1403636865601666500,139,1403636865601666500,,38,36,35,34
1403636865651666500,140,1403636865651666500,,41,41,40,33
1403636865701666500,141,1403636865701666500,,42,42,37,30
1403636865751666500,142,1403636865751666500,,42,42,38,32
1403636865801666500,143,1403636865801666500,,48,48,48,40
1403636865851666500,144,1403636865851666500,,50,50,45,40
1403636865901666500,145,1403636865901666500,,49,48,45,36
1403636865951666500,146,1403636865951666500,,55,55,54,48
1403636866001666500,147,1403636866001666500,,58,55,51,36
1403636866051666500,148,1403636866051666500,,58,55,53,41
1403636866101666500,149,1403636866101666500,,62,61,59,52
1403636866151666500,150,1403636866151666500,,61,60,59,50
1403636866201666500,151,1403636866201666500,,65,65,65,62
1403636866251666500,152,1403636866251666500,,66,66,65,65
1403636866301666500,153,1403636866301666500,,67,67,67,59
1403636866351666500,154,1403636866351666500,,66,65,64,62
1403636866401666500,155,1403636866401666500,,64,64,64,64
1403636866451666500,156,1403636866451666500,,66,66,65,60
1403636866501666500,157,1403636866501666500,,66,66,64,57
1403636866551666500,158,1403636866551666500,,63,63,60,51
1403636866601666500,159,1403636866601666500,,59,59,56,47
1403636866651666500,160,1403636866651666500,,56,56,53,49
1403636866701666500,161,1403636866701666500,,56,56,53,49
1403636866751666500,162,1403636866751666500,,57,55,54,48
1403636866801666500,163,1403636866801666500,,56,55,54,51
1403636866851666500,164,1403636866851666500,,56,55,53,50
1403636866901666500,165,1403636866901666500,,56,54,53,47
1403636866951666500,166,1403636866951666500,,54,52,51,43
1403636867001666500,167,1403636867001666500,,51,50,47,43
1403636867051666500,168,1403636867051666500,,51,51,50,47
1403636867101666500,169,1403636867101666500,,49,47,45,41
1403636867151666500,170,1403636867151666500,,47,47,44,44
1403636867201666500,171,1403636867201666500,,48,48,48,47
1403636867251666500,172,1403636867251666500,,50,49,48,40
1403636867301666500,173,1403636867301666500,,46,46,46,41
1403636867351666500,174,1403636867351666500,,46,46,46,44
1403636867401666500,175,1403636867401666500,,48,47,46,44
1403636867451666500,176,1403636867451666500,,48,46,44,42
1403636867501666500,177,1403636867501666500,,48,45,44,43
1403636867551666500,178,1403636867551666500,,42,37,37,32
1403636867601666500,179,1403636867601666500,,42,42,39,38
1403636867651666500,180,1403636867651666500,,38,38,36,22
1403636867701666500,181,1403636867701666500,,33,33,33,10
1403636867751666500,182,1403636867751666500,,27,23,21,13
1403636867801666500,183,1403636867801666500,,31,21,16,14
1403636867851666500,184,1403636867851666500,,21,16,16,15
1403636867901666500,185,1403636867901666500,,24,23,17,13
1403636867951666500,186,1403636867951666500,,20,20,18,18
1403636868001666500,187,1403636868001666500,,21,21,20,18
1403636868051666500,188,1403636868051666500,,22,22,21,21
1403636868101666500,189,1403636868101666500,,25,25,24,20
1403636868151666500,190,1403636868151666500,,28,28,23,22
1403636868201666500,191,1403636868201666500,,28,28,28,27
1403636868251666500,192,1403636868251666500,,31,31,31,31
1403636868301666500,193,1403636868301666500,,35,35,32,32
1403636868351666500,194,1403636868351666500,,36,36,35,35
1403636868401666500,195,1403636868401666500,,36,36,32,32
1403636868451666500,196,1403636868451666500,,35,35,33,32
1403636868501666500,197,1403636868501666500,,32,32,32,32
1403636868551666500,198,1403636868551666500,,33,33,32,32
1403636868601666500,199,1403636868601666500,,34,34,33,31
1403636868651666500,200,1403636868651666500,,38,38,37,37
1403636868701666500,201,1403636868701666500,,38,38,36,36
1403636868751666500,202,1403636868751666500,,37,34,34,33
1403636868801666500,203,1403636868801666500,,36,35,34,34
1403636868851666500,204,1403636868851666500,,36,34,33,33
1403636868901666500,205,1403636868901666500,,36,36,34,33
1403636868951666500,206,1403636868951666500,,34,34,32,32
1403636869001666500,207,1403636869001666500,,32,32,30,30
1403636869051666500,208,1403636869051666500,,34,34,33,33
1403636869101666500,209,1403636869101666500,,35,35,33,33
1403636869151666500,210,1403636869151666500,,39,39,38,37
1403636869201666500,211,1403636869201666500,,41,41,39,39
1403636869251666500,212,1403636869251666500,,42,42,41,41
1403636869301666500,213,1403636869301666500,,42,42,42,42
1403636869351666500,214,1403636869351666500,,43,43,41,41
1403636869401666500,215,1403636869401666500,,41,41,41,41
1403636869451666500,216,1403636869451666500,,42,42,42,42
1403636869501666500,217,1403636869501666500,,42,42,42,42
1403636869551666500,218,1403636869551666500,,43,43,42,41
1403636869601666500,219,1403636869601666500,,42,42,41,40
1403636869651666500,220,1403636869651666500,,40,40,39,39
1403636869701666500,221,1403636869701666500,,42,42,38,37
1403636869751666500,222,1403636869751666500,,38,38,33,33
1403636869801666500,223,1403636869801666500,,33,33,31,29
1403636869851666500,224,1403636869851666500,,33,33,33,31
1403636869901666500,225,1403636869901666500,,36,36,30,28
1403636869951666500,226,1403636869951666500,,37,37,30,29
1403636870001666500,227,1403636870001666500,,33,33,25,19
1403636870051666500,228,1403636870051666500,,35,35,27,26
1403636870101666500,229,1403636870101666500,,32,32,25,23
1403636870151666500,230,1403636870151666500,,27,27,22,21
1403636870201666500,231,1403636870201666500,,26,26,19,17
1403636870251666500,232,1403636870251666500,,22,22,18,18
1403636870301666500,233,1403636870301666500,,22,22,19,18
1403636870351666500,234,1403636870351666500,,23,22,20,20
1403636870401666500,235,1403636870401666500,,21,21,21,18
1403636870451666500,236,1403636870451666500,,20,19,18,14
1403636870501666500,237,1403636870501666500,,24,24,18,17
1403636870551666500,238,1403636870551666500,,20,20,13,13
1403636870601666500,239,1403636870601666500,,15,15,14,10
1403636870651666500,240,1403636870651666500,,20,19,19,14
1403636870701666500,241,1403636870701666500,,23,23,20,14
1403636870751666500,242,1403636870751666500,,19,19,18,16
1403636870801666500,243,1403636870801666500,,20,20,19,19
1403636870851666500,244,1403636870851666500,,20,20,20,20
1403636870901666500,245,1403636870901666500,,20,20,19,18
1403636870951666500,246,1403636870951666500,,21,21,19,17
1403636871001666500,247,1403636871001666500,,21,21,21,21
1403636871051666500,248,1403636871051666500,,22,22,22,22
1403636871101666500,249,1403636871101666500,,23,23,21,19
1403636871151666500,250,1403636871151666500,,21,21,20,17
1403636871201666500,251,1403636871201666500,,17,17,17,17
1403636871251666500,252,1403636871251666500,,21,21,20,17
1403636871301666500,253,1403636871301666500,,23,23,20,20
1403636871351666500,254,1403636871351666500,,21,21,21,20
1403636871401666500,255,1403636871401666500,,21,21,21,20
1403636871451666500,256,1403636871451666500,,23,23,19,19
1403636871501666500,257,1403636871501666500,,21,21,18,18
1403636871551666500,258,1403636871551666500,,20,20,15,15
1403636871601666500,259,1403636871601666500,,15,15,15,13
1403636871651666500,260,1403636871651666500,,19,18,17,16
1403636871701666500,261,1403636871701666500,,21,20,19,19
1403636871751666500,262,1403636871751666500,,23,22,17,16
1403636871801666500,263,1403636871801666500,,23,22,17,17
1403636871851666500,264,1403636871851666500,,20,20,17,16
1403636871901666500,265,1403636871901666500,,20,20,17,17
1403636871951666500,266,1403636871951666500,,25,25,23,23
1403636872001666500,267,1403636872001666500,,28,28,24,24
1403636872051666500,268,1403636872051666500,,32,32,31,30
1403636872101666500,269,1403636872101666500,,31,31,26,23
1403636872151666500,270,1403636872151666500,,32,32,28,25
1403636872201666500,271,1403636872201666500,,34,34,32,32
1403636872251666500,272,1403636872251666500,,32,32,28,27
1403636872301666500,273,1403636872301666500,,33,32,27,25
1403636872351666500,274,1403636872351666500,,34,33,25,22
1403636872401666500,275,1403636872401666500,,29,26,19,19
1403636872451666500,276,1403636872451666500,,25,25,23,23
1403636872501666500,277,1403636872501666500,,35,35,32,31
1403636872551666500,278,1403636872551666500,,36,36,32,31
1403636872601666500,279,1403636872601666500,,37,37,33,33
1403636872651666500,280,1403636872651666500,,35,35,34,34
1403636872701666500,281,1403636872701666500,,34,34,34,34
1403636872751666500,282,1403636872751666500,,37,37,36,36
1403636872801666500,283,1403636872801666500,,40,40,38,37
1403636872851666500,284,1403636872851666500,,42,42,40,38
1403636872901666500,285,1403636872901666500,,45,45,39,35
1403636872951666500,286,1403636872951666500,,40,40,32,31
1403636873001666500,287,1403636873001666500,,38,38,32,28
1403636873051666500,288,1403636873051666500,,35,35,23,22
1403636873101666500,289,1403636873101666500,,30,30,22,22
1403636873151666500,290,1403636873151666500,,31,30,21,13
1403636873201666500,291,1403636873201666500,,28,27,23,19
1403636873251666500,292,1403636873251666500,,28,28,23,21
1403636873301666500,293,1403636873301666500,,27,26,19,17
1403636873351666500,294,1403636873351666500,,23,21,15,10
1403636873401666500,295,1403636873401666500,,22,22,15,9
1403636873451666500,296,1403636873451666500,,21,21,18,16
1403636873501666500,297,1403636873501666500,,20,20,18,14
1403636873551666500,298,1403636873551666500,,20,20,16,7
1403636873601666500,299,1403636873601666500,,18,18,14,12
1403636873651666500,300,1403636873651666500,,17,17,13,11
1403636873701666500,301,1403636873701666500,,13,13,11,7
1403636873751666500,302,1403636873751666500,,11,11,9,8
1403636873801666500,303,1403636873801666500,,12,12,12,12
1403636873851666500,304,1403636873851666500,,14,14,12,12
1403636873901666500,305,1403636873901666500,,15,15,12,11
1403636873951666500,306,1403636873951666500,,13,13,12,8
1403636874001666500,307,1403636874001666500,,15,15,14,13
1403636874051666500,308,1403636874051666500,,15,15,14,14
1403636874101666500,309,1403636874101666500,,15,15,15,15
1403636874151666500,310,1403636874151666500,,17,17,13,12
1403636874201666500,311,1403636874201666500,,15,15,14,14
1403636874251666500,312,1403636874251666500,,16,16,14,13
1403636874301666500,313,1403636874301666500,,14,12,11,11
1403636874351666500,314,1403636874351666500,,17,15,9,9
1403636874401666500,315,1403636874401666500,,10,10,8,8
1403636874451666500,316,1403636874451666500,,13,13,9,9
1403636874501666500,317,1403636874501666500,,14,13,11,11
1403636874551666500,318,1403636874551666500,,12,12,11,11
1403636874601666500,319,1403636874601666500,,14,14,12,11
1403636874651666500,320,1403636874651666500,,19,19,17,16
1403636874701666500,321,1403636874701666500,,19,19,16,15
1403636874751666500,322,1403636874751666500,,19,19,14,14
1403636874801666500,323,1403636874801666500,,18,18,13,13
1403636874851666500,324,1403636874851666500,,26,26,22,22
1403636874901666500,325,1403636874901666500,,26,26,22,21
1403636874951666500,326,1403636874951666500,,25,24,22,19
1403636875001666500,327,1403636875001666500,,23,22,20,17
1403636875051666500,328,1403636875051666500,,20,20,18,16
1403636875101666500,329,1403636875101666500,,23,23,19,14
1403636875151666500,330,1403636875151666500,,22,21,17,13
1403636875201666500,331,1403636875201666500,,21,21,14,12
1403636875251666500,332,1403636875251666500,,20,20,15,9
1403636875301666500,333,1403636875301666500,,21,21,18,13
1403636875351666500,334,1403636875351666500,,22,22,20,16
1403636875401666500,335,1403636875401666500,,22,22,19,19
1403636875451666500,336,1403636875451666500,,23,23,21,19
1403636875501666500,337,1403636875501666500,,25,23,22,18
1403636875551666500,338,1403636875551666500,,22,21,20,17
1403636875601666500,339,1403636875601666500,,24,23,18,18
1403636875651666500,340,1403636875651666500,,18,18,13,12
1403636875701666500,341,1403636875701666500,,17,16,15,15
1403636875751666500,342,1403636875751666500,,19,19,13,11
1403636875801666500,343,1403636875801666500,,18,16,16,11
1403636875851666500,344,1403636875851666500,,19,16,13,10
1403636875901666500,345,1403636875901666500,,19,19,15,12
1403636875951666500,346,1403636875951666500,,18,17,13,10
1403636876001666500,347,1403636876001666500,,16,16,11,5
1403636876051666500,348,1403636876051666500,,14,14,11,3
1403636876101666500,349,1403636876101666500,,13,11,10,2
1403636876151666500,350,1403636876151666500,,16,16,10,3
1403636876201666500,351,1403636876201666500,,11,11,9,8
1403636876251666500,352,1403636876251666500,,15,15,15,13
1403636876301666500,353,1403636876301666500,,20,20,20,18
1403636876351666500,354,1403636876351666500,,21,21,20,12
1403636876401666500,355,1403636876401666500,,20,20,17,13
1403636876451666500,356,1403636876451666500,,26,26,25,18
1403636876501666500,357,1403636876501666500,,28,28,23,19
1403636876551666500,358,1403636876551666500,,25,25,20,20
1403636876601666500,359,1403636876601666500,,23,23,16,13
1403636876651666500,360,1403636876651666500,,24,24,23,19
1403636876701666500,361,1403636876701666500,,27,25,18,17
1403636876751666500,362,1403636876751666500,,26,26,24,15
1403636876801666500,363,1403636876801666500,,24,19,15,11
1403636876851666500,364,1403636876851666500,,22,22,19,7
1403636876901666500,365,1403636876901666500,,22,22,17,7
1403636876951666500,366,1403636876951666500,,20,20,18,11
1403636877001666500,367,1403636877001666500,,23,23,18,11
1403636877051666500,368,1403636877051666500,,24,24,20,15
1403636877101666500,369,1403636877101666500,,21,18,15,8
1403636877151666500,370,1403636877151666500,,20,19,15,8
1403636877201666500,371,1403636877201666500,,29,29,25,17
1403636877251666500,372,1403636877251666500,,27,27,25,16
1403636877301666500,373,1403636877301666500,,31,30,22,13
1403636877351666500,374,1403636877351666500,,29,28,21,11
1403636877401666500,375,1403636877401666500,,28,24,19,13
1403636877451666500,376,1403636877451666500,,28,26,23,7
1403636877501666500,377,1403636877501666500,,23,23,19,14
1403636877551666500,378,1403636877551666500,,28,27,21,14
1403636877601666500,379,1403636877601666500,,31,30,27,13
1403636877651666500,380,1403636877651666500,,33,31,23,22
1403636877701666500,381,1403636877701666500,,31,30,21,19
1403636877751666500,382,1403636877751666500,,32,32,23,16
1403636877801666500,383,1403636877801666500,,28,26,25,21
1403636877851666500,384,1403636877851666500,,30,28,22,18
1403636877901666500,385,1403636877901666500,,23,17,14,9
1403636877951666500,386,1403636877951666500,,21,19,12,10
1403636878001666500,387,1403636878001666500,,25,24,19,17
1403636878051666500,388,1403636878051666500,,26,24,20,19
1403636878101666500,389,1403636878101666500,,23,23,15,14
1403636878151666500,390,1403636878151666500,,18,18,14,9
1403636878201666500,391,1403636878201666500,,19,19,11,9
1403636878251666500,392,1403636878251666500,,15,15,8,6
1403636878301666500,393,1403636878301666500,,12,11,8,6
1403636878351666500,394,1403636878351666500,,10,10,7,6
1403636878401666500,395,1403636878401666500,,15,15,8,4
1403636878451666500,396,1403636878451666500,,9,8,4,4
1403636878501666500,397,1403636878501666500,,10,10,5,5
1403636878551666500,398,1403636878551666500,,6,6,3,3
1403636878601666500,399,1403636878601666500,,12,10,4,3
1403636878651666500,400,1403636878651666500,,8,8,6,2
1403636878701666500,401,1403636878701666500,,10,10,9,6
1403636878751666500,402,1403636878751666500,,21,21,16,3
1403636878801666500,403,1403636878801666500,,19,19,12,5
1403636878851666500,404,1403636878851666500,,18,18,13,9
1403636878901666500,405,1403636878901666500,,23,23,17,13
1403636878951666500,406,1403636878951666500,,22,22,17,16
1403636879001666500,407,1403636879001666500,,24,24,20,19
1403636879051666500,408,1403636879051666500,,23,23,17,17
1403636879101666500,409,1403636879101666500,,22,22,17,17
1403636879151666500,410,1403636879151666500,,23,23,20,7
1403636879201666500,411,1403636879201666500,,22,21,19,14
1403636879251666500,412,1403636879251666500,,21,21,20,17
1403636879301666500,413,1403636879301666500,,25,25,22,14
1403636879351666500,414,1403636879351666500,,27,27,25,11
1403636879401666500,415,1403636879401666500,,24,24,20,13
1403636879451666500,416,1403636879451666500,,27,26,20,15
1403636879501666500,417,1403636879501666500,,27,23,22,16
1403636879551666500,418,1403636879551666500,,28,27,22,19
1403636879601666500,419,1403636879601666500,,32,32,29,25
1403636879651666500,420,1403636879651666500,,31,31,28,24
1403636879701666500,421,1403636879701666500,,32,32,28,25
1403636879751666500,422,1403636879751666500,,33,33,29,22
1403636879801666500,423,1403636879801666500,,31,31,28,26
1403636879851666500,424,1403636879851666500,,32,31,30,29
1403636879901666500,425,1403636879901666500,,34,34,32,32
1403636879951666500,426,1403636879951666500,,31,29,29,29
1403636880001666500,427,1403636880001666500,,39,38,35,33
1403636880051666500,428,1403636880051666500,,35,35,35,35
1403636880101666500,429,1403636880101666500,,38,38,38,37
1403636880151666500,430,1403636880151666500,,37,37,34,33
1403636880201666500,431,1403636880201666500,,35,35,31,28
1403636880251666500,432,1403636880251666500,,34,34,32,30
1403636880301666500,433,1403636880301666500,,36,36,32,24
1403636880351666500,434,1403636880351666500,,33,33,32,23
1403636880401666500,435,1403636880401666500,,33,33,29,21
1403636880451666500,436,1403636880451666500,,34,34,29,16
1403636880501666500,437,1403636880501666500,,27,27,26,17
1403636880551666500,438,1403636880551666500,,27,27,25,19
1403636880601666500,439,1403636880601666500,,25,25,21,17
1403636880651666500,440,1403636880651666500,,27,27,23,18
1403636880701666500,441,1403636880701666500,,27,26,26,18
1403636880751666500,442,1403636880751666500,,27,26,25,17
1403636880801666500,443,1403636880801666500,,30,30,25,22
1403636880851666500,444,1403636880851666500,,28,28,26,25
1403636880901666500,445,1403636880901666500,,33,33,30,28
1403636880951666500,446,1403636880951666500,,30,30,30,30
1403636881001666500,447,1403636881001666500,,37,36,29,29
1403636881051666500,448,1403636881051666500,,32,32,29,29
1403636881101666500,449,1403636881101666500,,32,32,31,31
1403636881151666500,450,1403636881151666500,,35,32,30,29
1403636881201666500,451,1403636881201666500,,35,34,32,24
1403636881251666500,452,1403636881251666500,,33,33,32,28
1403636881301666500,453,1403636881301666500,,36,36,34,27
1403636881351666500,454,1403636881351666500,,33,33,32,28
1403636881401666500,455,1403636881401666500,,38,37,35,27
1403636881451666500,456,1403636881451666500,,41,41,37,37
1403636881501666500,457,1403636881501666500,,41,41,39,38
1403636881551666500,458,1403636881551666500,,41,41,40,38
1403636881601666500,459,1403636881601666500,,45,45,41,39
1403636881651666500,460,1403636881651666500,,46,46,42,42
1403636881701666500,461,1403636881701666500,,46,46,38,35
1403636881751666500,462,1403636881751666500,,47,47,39,30
1403636881801666500,463,1403636881801666500,,47,47,40,37
1403636881851666500,464,1403636881851666500,,49,49,37,33
1403636881901666500,465,1403636881901666500,,42,42,33,32
1403636881951666500,466,1403636881951666500,,36,36,36,32
1403636882001666500,467,1403636882001666500,,38,38,33,26
1403636882051666500,468,1403636882051666500,,37,37,33,32
1403636882101666500,469,1403636882101666500,,38,38,32,30
1403636882151666500,470,1403636882151666500,,36,36,34,18
1403636882201666500,471,1403636882201666500,,31,31,28,21
1403636882251666500,472,1403636882251666500,,31,31,31,16
1403636882301666500,473,1403636882301666500,,32,32,29,23
1403636882351666500,474,1403636882351666500,,33,33,30,29
1403636882401666500,475,1403636882401666500,,34,34,31,30
1403636882451666500,476,1403636882451666500,,31,31,29,16
1403636882501666500,477,1403636882501666500,,29,29,28,26
1403636882551666500,478,1403636882551666500,,28,28,25,21
1403636882601666500,479,1403636882601666500,,25,25,25,18
1403636882651666500,480,1403636882651666500,,32,32,30,25
1403636882701666500,481,1403636882701666500,,32,31,29,25
1403636882751666500,482,1403636882751666500,,38,38,36,30
1403636882801666500,483,1403636882801666500,,39,39,33,29
1403636882851666500,484,1403636882851666500,,36,36,35,25
1403636882901666500,485,1403636882901666500,,36,36,34,18
1403636882951666500,486,1403636882951666500,,38,38,35,28
1403636883001666500,487,1403636883001666500,,39,38,35,17
1403636883051666500,488,1403636883051666500,,37,37,33,21
1403636883101666500,489,1403636883101666500,,37,37,30,18
1403636883151666500,490,1403636883151666500,,31,31,26,17
1403636883201666500,491,1403636883201666500,,29,29,26,18
1403636883251666500,492,1403636883251666500,,32,32,28,17
1403636883301666500,493,1403636883301666500,,32,32,28,21
1403636883351666500,494,1403636883351666500,,32,32,29,15
1403636883401666500,495,1403636883401666500,,31,31,26,18
1403636883451666500,496,1403636883451666500,,27,27,25,19
1403636883501666500,497,1403636883501666500,,27,27,25,23
1403636883551666500,498,1403636883551666500,,27,27,26,24
1403636883601666500,499,1403636883601666500,,28,28,26,22
1403636883651666500,500,1403636883651666500,,29,29,27,22
1403636883701666500,501,1403636883701666500,,30,30,27,25
1403636883751666500,502,1403636883751666500,,32,32,27,26
1403636883801666500,503,1403636883801666500,,26,26,26,25
1403636883851666500,504,1403636883851666500,,25,25,23,23
1403636883901666500,505,1403636883901666500,,27,27,25,23
1403636883951666500,506,1403636883951666500,,24,24,24,24
1403636884001666500,507,1403636884001666500,,25,25,23,23
1403636884051666500,508,1403636884051666500,,23,23,22,22
1403636884101666500,509,1403636884101666500,,23,23,23,23
1403636884151666500,510,1403636884151666500,,24,24,24,24
1403636884201666500,511,1403636884201666500,,25,25,24,24
1403636884251666500,512,1403636884251666500,,26,26,26,26
1403636884301666500,513,1403636884301666500,,30,30,29,29
