%time,field.header.seq,field.header.stamp,field.header.frame_id,field.before_tracking,field.after_tracking,field.after_matching,field.after_ransac
1403715277662143000,88,1403715277662143000,,44,44,44,43
1403715277712143000,89,1403715277712143000,,44,44,43,43
1403715277762143000,90,1403715277762143000,,46,46,45,45
1403715277812143000,91,1403715277812143000,,46,46,46,46
1403715277862143000,92,1403715277862143000,,46,46,46,45
1403715277912143000,93,1403715277912143000,,46,46,46,45
1403715277962143000,94,1403715277962143000,,46,46,46,46
1403715278012143000,95,1403715278012143000,,46,46,46,46
1403715278062143000,96,1403715278062143000,,46,46,46,46
1403715278112143000,97,1403715278112143000,,46,46,45,45
1403715278162143000,98,1403715278162143000,,47,47,46,46
1403715278212143000,99,1403715278212143000,,46,46,46,45
1403715278262143000,100,1403715278262143000,,46,46,45,45
1403715278312143000,101,1403715278312143000,,48,48,47,46
1403715278362143000,102,1403715278362143000,,47,47,46,45
1403715278412143000,103,1403715278412143000,,47,47,46,45
1403715278462143000,104,1403715278462143000,,47,47,46,46
1403715278512143000,105,1403715278512143000,,51,51,50,49
1403715278562143000,106,1403715278562143000,,50,50,49,47
1403715278612143000,107,1403715278612143000,,51,51,51,48
1403715278662143000,108,1403715278662143000,,58,58,57,57
1403715278712143000,109,1403715278712143000,,60,60,59,58
1403715278762143000,110,1403715278762143000,,64,64,64,56
1403715278812143000,111,1403715278812143000,,66,66,66,66
1403715278862143000,112,1403715278862143000,,69,69,69,69
1403715278912143000,113,1403715278912143000,,70,70,69,69
1403715278962143000,114,1403715278962143000,,67,67,67,67
1403715279012143000,115,1403715279012143000,,66,66,66,66
1403715279062143000,116,1403715279062143000,,66,64,16,12
1403715279112143000,117,1403715279112143000,,21,21,20,20
1403715279162143000,118,1403715279162143000,,25,25,24,23
1403715279212143000,119,1403715279212143000,,25,25,25,25
1403715279262143000,120,1403715279262143000,,47,47,47,47
1403715279312143000,121,1403715279312143000,,52,52,50,48
1403715279362143000,122,1403715279362143000,,52,52,52,52
1403715279412143000,123,1403715279412143000,,56,56,56,56
1403715279462143000,124,1403715279462143000,,57,57,57,57
1403715279512143000,125,1403715279512143000,,58,58,58,58
1403715279562143000,126,1403715279562143000,,58,58,58,55
1403715279612143000,127,1403715279612143000,,56,56,56,56
1403715279662143000,128,1403715279662143000,,58,58,58,58
1403715279712143000,129,1403715279712143000,,58,58,57,57
1403715279762143000,130,1403715279762143000,,58,58,58,58
1403715279812143000,131,1403715279812143000,,58,58,58,58
1403715279862143000,132,1403715279862143000,,58,58,58,58
1403715279912143000,133,1403715279912143000,,58,58,58,58
1403715279962143000,134,1403715279962143000,,58,58,53,53
1403715280012143000,135,1403715280012143000,,54,54,53,52
1403715280062143000,136,1403715280062143000,,55,55,54,54
1403715280112143000,137,1403715280112143000,,60,60,60,53
1403715280162143000,138,1403715280162143000,,66,66,66,66
1403715280212143000,139,1403715280212143000,,66,66,66,66
1403715280262143000,140,1403715280262143000,,66,66,66,66
1403715280312143000,141,1403715280312143000,,67,66,66,66
1403715280362143000,142,1403715280362143000,,67,67,65,65
1403715280412143000,143,1403715280412143000,,67,67,62,60
1403715280462143000,144,1403715280462143000,,63,63,63,61
1403715280512143000,145,1403715280512143000,,62,62,59,57
1403715280562143000,146,1403715280562143000,,60,45,27,19
1403715280612143000,147,1403715280612143000,,49,49,48,39
1403715280662143000,148,1403715280662143000,,54,53,51,35
1403715280712143000,149,1403715280712143000,,52,51,51,31
1403715280762143000,150,1403715280762143000,,50,50,47,34
1403715280812143000,151,1403715280812143000,,49,49,48,36
1403715280862143000,152,1403715280862143000,,49,38,30,17
1403715280912143000,153,1403715280912143000,,42,42,42,38
1403715280962143000,154,1403715280962143000,,46,45,45,39
1403715281012143000,155,1403715281012143000,,45,45,41,36
1403715281062143000,156,1403715281062143000,,50,49,48,44
1403715281112143000,157,1403715281112143000,,51,50,46,37
1403715281162143000,158,1403715281162143000,,49,48,46,45
1403715281212143000,159,1403715281212143000,,49,47,46,45
1403715281262143000,160,1403715281262143000,,53,53,53,46
1403715281312143000,161,1403715281312143000,,52,52,52,50
1403715281362143000,162,1403715281362143000,,56,56,54,53
1403715281412143000,163,1403715281412143000,,54,53,53,53
1403715281462143000,164,1403715281462143000,,54,53,52,52
1403715281512143000,165,1403715281512143000,,53,53,52,41
1403715281562143000,166,1403715281562143000,,49,49,47,41
1403715281612143000,167,1403715281612143000,,47,47,46,36
1403715281662143000,168,1403715281662143000,,47,47,46,42
1403715281712143000,169,1403715281712143000,,48,48,47,41
1403715281762143000,170,1403715281762143000,,49,49,20,15
1403715281812143000,171,1403715281812143000,,26,26,26,19
1403715281862143000,172,1403715281862143000,,30,30,30,25
1403715281912143000,173,1403715281912143000,,31,28,28,22
1403715281962143000,174,1403715281962143000,,44,38,37,32
1403715282012143000,175,1403715282012143000,,45,42,41,33
1403715282062143000,176,1403715282062143000,,45,45,44,34
1403715282112143000,177,1403715282112143000,,54,54,52,36
1403715282162143000,178,1403715282162143000,,55,55,53,31
1403715282212143000,179,1403715282212143000,,53,48,47,26
1403715282262143000,180,1403715282262143000,,56,56,56,45
1403715282312143000,181,1403715282312143000,,58,58,58,45
1403715282362143000,182,1403715282362143000,,59,56,52,34
1403715282412143000,183,1403715282412143000,,59,59,57,47
1403715282462143000,184,1403715282462143000,,58,57,56,42
1403715282512143000,185,1403715282512143000,,57,55,52,48
1403715282562143000,186,1403715282562143000,,56,54,52,46
1403715282612143000,187,1403715282612143000,,54,52,50,44
1403715282662143000,188,1403715282662143000,,52,52,52,46
1403715282712143000,189,1403715282712143000,,53,53,53,39
1403715282762143000,190,1403715282762143000,,53,50,50,47
1403715282812143000,191,1403715282812143000,,57,57,54,46
1403715282862143000,192,1403715282862143000,,61,61,60,49
1403715282912143000,193,1403715282912143000,,64,64,62,53
1403715282962143000,194,1403715282962143000,,62,61,61,34
1403715283012143000,195,1403715283012143000,,63,63,63,38
1403715283062143000,196,1403715283062143000,,64,64,61,50
1403715283112143000,197,1403715283112143000,,64,64,64,56
1403715283162143000,198,1403715283162143000,,63,63,63,56
1403715283212143000,199,1403715283212143000,,64,64,64,51
1403715283262143000,200,1403715283262143000,,64,64,64,46
1403715283312143000,201,1403715283312143000,,63,63,63,50
1403715283362143000,202,1403715283362143000,,66,66,64,46
1403715283412143000,203,1403715283412143000,,60,59,55,45
1403715283462143000,204,1403715283462143000,,57,55,54,43
1403715283512143000,205,1403715283512143000,,56,56,56,47
1403715283562143000,206,1403715283562143000,,56,56,53,47
1403715283612143000,207,1403715283612143000,,59,59,55,46
1403715283662143000,208,1403715283662143000,,63,63,63,53
1403715283712143000,209,1403715283712143000,,64,64,64,62
1403715283762143000,210,1403715283762143000,,65,65,64,61
1403715283812143000,211,1403715283812143000,,67,67,67,64
1403715283862143000,212,1403715283862143000,,67,67,67,63
1403715283912143000,213,1403715283912143000,,66,66,66,65
1403715283962143000,214,1403715283962143000,,67,67,67,64
1403715284012143000,215,1403715284012143000,,66,66,66,64
1403715284062143000,216,1403715284062143000,,67,66,66,64
1403715284112143000,217,1403715284112143000,,67,67,65,65
1403715284162143000,218,1403715284162143000,,68,68,68,65
1403715284212143000,219,1403715284212143000,,68,68,66,65
1403715284262143000,220,1403715284262143000,,67,65,65,57
1403715284312143000,221,1403715284312143000,,65,64,64,63
1403715284362143000,222,1403715284362143000,,66,66,66,65
1403715284412143000,223,1403715284412143000,,66,66,65,65
1403715284462143000,224,1403715284462143000,,66,66,63,62
1403715284512143000,225,1403715284512143000,,67,67,67,67
1403715284562143000,226,1403715284562143000,,67,67,66,63
1403715284612143000,227,1403715284612143000,,68,68,66,66
1403715284662143000,228,1403715284662143000,,66,66,65,65
1403715284712143000,229,1403715284712143000,,64,64,64,64
1403715284762143000,230,1403715284762143000,,65,65,65,65
1403715284812143000,231,1403715284812143000,,67,67,67,65
1403715284862143000,232,1403715284862143000,,67,67,67,59
1403715284912143000,233,1403715284912143000,,66,66,65,55
1403715284962143000,234,1403715284962143000,,63,63,63,55
1403715285012143000,235,1403715285012143000,,62,62,62,50
1403715285062143000,236,1403715285062143000,,63,63,62,54
1403715285112143000,237,1403715285112143000,,66,66,65,59
1403715285162143000,238,1403715285162143000,,65,65,65,54
1403715285212143000,239,1403715285212143000,,67,66,61,55
1403715285262143000,240,1403715285262143000,,66,66,65,53
1403715285312143000,241,1403715285312143000,,64,63,63,61
1403715285362143000,242,1403715285362143000,,68,68,68,61
1403715285412143000,243,1403715285412143000,,67,65,65,61
1403715285462143000,244,1403715285462143000,,65,65,65,61
1403715285512143000,245,1403715285512143000,,66,66,66,63
1403715285562143000,246,1403715285562143000,,67,67,67,67
1403715285612143000,247,1403715285612143000,,68,68,68,68
1403715285662143000,248,1403715285662143000,,68,68,68,68
1403715285712143000,249,1403715285712143000,,69,69,69,69
1403715285762143000,250,1403715285762143000,,69,69,69,69
1403715285812143000,251,1403715285812143000,,67,67,66,62
1403715285862143000,252,1403715285862143000,,65,65,62,61
1403715285912143000,253,1403715285912143000,,67,67,64,64
1403715285962143000,254,1403715285962143000,,66,66,64,63
1403715286012143000,255,1403715286012143000,,65,65,64,64
1403715286062143000,256,1403715286062143000,,66,66,64,62
1403715286112143000,257,1403715286112143000,,66,66,66,65
1403715286162143000,258,1403715286162143000,,65,65,62,61
1403715286212143000,259,1403715286212143000,,64,64,64,63
1403715286262143000,260,1403715286262143000,,63,63,60,60
1403715286312143000,261,1403715286312143000,,62,62,60,60
1403715286362143000,262,1403715286362143000,,63,63,58,57
1403715286412143000,263,1403715286412143000,,58,58,57,57
1403715286462143000,264,1403715286462143000,,58,58,56,56
1403715286512143000,265,1403715286512143000,,63,63,59,59
1403715286562143000,266,1403715286562143000,,61,61,54,53
1403715286612143000,267,1403715286612143000,,54,54,54,54
1403715286662143000,268,1403715286662143000,,57,57,56,41
1403715286712143000,269,1403715286712143000,,52,52,51,32
1403715286762143000,270,1403715286762143000,,53,53,50,40
1403715286812143000,271,1403715286812143000,,60,60,59,42
1403715286862143000,272,1403715286862143000,,61,57,55,52
1403715286912143000,273,1403715286912143000,,60,59,56,46
1403715286962143000,274,1403715286962143000,,56,56,56,47
1403715287012143000,275,1403715287012143000,,57,56,53,48
1403715287062143000,276,1403715287062143000,,57,55,54,44
1403715287112143000,277,1403715287112143000,,55,55,54,45
1403715287162143000,278,1403715287162143000,,57,57,56,46
1403715287212143000,279,1403715287212143000,,58,58,55,43
1403715287262143000,280,1403715287262143000,,62,62,59,55
1403715287312143000,281,1403715287312143000,,61,61,57,53
1403715287362143000,282,1403715287362143000,,61,61,58,57
1403715287412143000,283,1403715287412143000,,61,61,61,60
1403715287462143000,284,1403715287462143000,,60,60,60,60
1403715287512143000,285,1403715287512143000,,63,63,59,59
1403715287562143000,286,1403715287562143000,,61,61,60,55
1403715287612143000,287,1403715287612143000,,60,58,58,54
1403715287662143000,288,1403715287662143000,,59,58,57,46
1403715287712143000,289,1403715287712143000,,59,59,59,47
1403715287762143000,290,1403715287762143000,,57,57,56,47
1403715287812143000,291,1403715287812143000,,59,59,57,38
1403715287862143000,292,1403715287862143000,,57,57,57,46
1403715287912143000,293,1403715287912143000,,56,56,55,41
1403715287962143000,294,1403715287962143000,,57,57,56,41
1403715288012143000,295,1403715288012143000,,56,56,56,43
1403715288062143000,296,1403715288062143000,,56,56,53,41
1403715288112143000,297,1403715288112143000,,60,60,57,46
1403715288162143000,298,1403715288162143000,,56,56,55,51
1403715288212143000,299,1403715288212143000,,61,61,61,51
1403715288262143000,300,1403715288262143000,,63,63,63,57
1403715288312143000,301,1403715288312143000,,65,65,64,61
1403715288362143000,302,1403715288362143000,,66,66,65,61
1403715288412143000,303,1403715288412143000,,66,66,66,63
1403715288462143000,304,1403715288462143000,,66,66,65,64
1403715288512143000,305,1403715288512143000,,67,67,66,65
1403715288562143000,306,1403715288562143000,,67,67,66,64
1403715288612143000,307,1403715288612143000,,66,66,64,63
1403715288662143000,308,1403715288662143000,,66,66,66,64
1403715288712143000,309,1403715288712143000,,66,66,66,62
1403715288762143000,310,1403715288762143000,,66,66,66,65
1403715288812143000,311,1403715288812143000,,68,68,68,67
1403715288862143000,312,1403715288862143000,,68,68,68,67
1403715288912143000,313,1403715288912143000,,68,68,68,63
1403715288962143000,314,1403715288962143000,,67,67,66,60
1403715289012143000,315,1403715289012143000,,68,67,65,62
1403715289062143000,316,1403715289062143000,,67,67,67,62
1403715289112143000,317,1403715289112143000,,66,66,66,54
1403715289162143000,318,1403715289162143000,,65,65,65,60
1403715289212143000,319,1403715289212143000,,66,66,64,52
1403715289262143000,320,1403715289262143000,,68,68,67,62
1403715289312143000,321,1403715289312143000,,67,67,67,49
1403715289362143000,322,1403715289362143000,,65,65,64,54
1403715289412143000,323,1403715289412143000,,65,63,62,54
1403715289462143000,324,1403715289462143000,,65,65,64,52
1403715289512143000,325,1403715289512143000,,63,63,63,44
1403715289562143000,326,1403715289562143000,,65,65,65,55
1403715289612143000,327,1403715289612143000,,67,65,64,57
1403715289662143000,328,1403715289662143000,,64,63,63,60
1403715289712143000,329,1403715289712143000,,64,64,64,64
1403715289762143000,330,1403715289762143000,,67,67,67,67
1403715289812143000,331,1403715289812143000,,68,68,68,68
1403715289862143000,332,1403715289862143000,,66,66,66,66
1403715289912143000,333,1403715289912143000,,66,66,66,60
1403715289962143000,334,1403715289962143000,,64,64,63,58
1403715290012143000,335,1403715290012143000,,63,63,63,63
1403715290062143000,336,1403715290062143000,,64,64,63,63
1403715290112143000,337,1403715290112143000,,63,63,62,60
1403715290162143000,338,1403715290162143000,,66,66,64,57
1403715290212143000,339,1403715290212143000,,64,64,63,51
1403715290262143000,340,1403715290262143000,,64,63,61,51
1403715290312143000,341,1403715290312143000,,64,64,63,51
1403715290362143000,342,1403715290362143000,,64,64,63,45
1403715290412143000,343,1403715290412143000,,63,63,62,54
1403715290462143000,344,1403715290462143000,,64,64,63,49
1403715290512143000,345,1403715290512143000,,64,64,64,64
1403715290562143000,346,1403715290562143000,,64,64,63,56
1403715290612143000,347,1403715290612143000,,64,64,63,45
1403715290662143000,348,1403715290662143000,,62,62,60,51
1403715290712143000,349,1403715290712143000,,65,65,64,55
1403715290762143000,350,1403715290762143000,,65,65,64,56
1403715290812143000,351,1403715290812143000,,67,67,66,57
1403715290862143000,352,1403715290862143000,,66,66,65,60
1403715290912143000,353,1403715290912143000,,66,65,63,60
1403715290962143000,354,1403715290962143000,,64,64,62,60
1403715291012143000,355,1403715291012143000,,66,65,64,58
1403715291062143000,356,1403715291062143000,,66,65,64,60
1403715291112143000,357,1403715291112143000,,66,66,66,60
1403715291162143000,358,1403715291162143000,,65,65,63,59
1403715291212143000,359,1403715291212143000,,65,65,65,56
1403715291262143000,360,1403715291262143000,,62,62,62,54
1403715291312143000,361,1403715291312143000,,64,63,62,49
1403715291362143000,362,1403715291362143000,,63,63,63,49
1403715291412143000,363,1403715291412143000,,61,60,60,52
1403715291462143000,364,1403715291462143000,,61,61,61,48
1403715291512143000,365,1403715291512143000,,64,64,64,51
1403715291562143000,366,1403715291562143000,,64,64,64,58
1403715291612143000,367,1403715291612143000,,63,63,63,46
1403715291662143000,368,1403715291662143000,,63,63,61,54
1403715291712143000,369,1403715291712143000,,63,63,62,46
1403715291762143000,370,1403715291762143000,,62,62,62,44
1403715291812143000,371,1403715291812143000,,63,63,63,56
1403715291862143000,372,1403715291862143000,,64,64,64,44
1403715291912143000,373,1403715291912143000,,62,61,61,54
1403715291962143000,374,1403715291962143000,,63,63,63,57
1403715292012143000,375,1403715292012143000,,64,64,64,56
1403715292062143000,376,1403715292062143000,,64,64,63,55
1403715292112143000,377,1403715292112143000,,65,65,65,47
1403715292162143000,378,1403715292162143000,,63,63,63,46
1403715292212143000,379,1403715292212143000,,64,64,64,50
1403715292262143000,380,1403715292262143000,,66,65,64,53
1403715292312143000,381,1403715292312143000,,66,66,63,55
1403715292362143000,382,1403715292362143000,,64,63,62,52
1403715292412143000,383,1403715292412143000,,64,62,61,51
1403715292462143000,384,1403715292462143000,,66,64,63,55
1403715292512143000,385,1403715292512143000,,67,65,65,62
1403715292562143000,386,1403715292562143000,,66,66,62,50
1403715292612143000,387,1403715292612143000,,62,62,62,59
1403715292662143000,388,1403715292662143000,,69,68,66,44
1403715292712143000,389,1403715292712143000,,66,66,65,52
1403715292762143000,390,1403715292762143000,,63,63,63,55
1403715292812143000,391,1403715292812143000,,65,65,63,46
1403715292862143000,392,1403715292862143000,,63,61,61,54
1403715292912143000,393,1403715292912143000,,66,63,63,48
1403715292962143000,394,1403715292962143000,,65,63,63,34
1403715293012143000,395,1403715293012143000,,62,61,60,26
1403715293062143000,396,1403715293062143000,,62,61,59,45
1403715293112143000,397,1403715293112143000,,64,63,62,49
1403715293162143000,398,1403715293162143000,,65,65,64,51
1403715293212143000,399,1403715293212143000,,66,66,65,49
1403715293262143000,400,1403715293262143000,,66,66,64,39
1403715293312143000,401,1403715293312143000,,62,61,61,48
1403715293362143000,402,1403715293362143000,,65,64,64,57
1403715293412143000,403,1403715293412143000,,67,66,64,43
1403715293462143000,404,1403715293462143000,,63,63,63,55
1403715293512143000,405,1403715293512143000,,64,63,63,48
1403715293562143000,406,1403715293562143000,,67,66,65,51
1403715293612143000,407,1403715293612143000,,64,64,64,47
1403715293662143000,408,1403715293662143000,,63,61,61,47
1403715293712143000,409,1403715293712143000,,63,60,60,42
1403715293762143000,410,1403715293762143000,,63,62,62,46
1403715293812143000,411,1403715293812143000,,62,61,60,42
1403715293862143000,412,1403715293862143000,,65,65,64,48
1403715293912143000,413,1403715293912143000,,63,63,62,49
1403715293962143000,414,1403715293962143000,,65,65,65,48
1403715294012143000,415,1403715294012143000,,62,60,58,47
1403715294062143000,416,1403715294062143000,,65,64,64,51
1403715294112143000,417,1403715294112143000,,65,65,62,44
1403715294162143000,418,1403715294162143000,,61,60,57,47
1403715294212143000,419,1403715294212143000,,60,60,58,52
1403715294262143000,420,1403715294262143000,,59,59,58,50
1403715294312143000,421,1403715294312143000,,59,58,58,43
1403715294362143000,422,1403715294362143000,,56,55,55,45
1403715294412143000,423,1403715294412143000,,58,58,58,45
1403715294462143000,424,1403715294462143000,,55,52,50,48
1403715294512143000,425,1403715294512143000,,51,51,51,43
1403715294562143000,426,1403715294562143000,,50,50,48,44
1403715294612143000,427,1403715294612143000,,53,50,50,42
1403715294662143000,428,1403715294662143000,,54,53,53,33
1403715294712143000,429,1403715294712143000,,54,52,52,40
1403715294762143000,430,1403715294762143000,,54,54,54,41
1403715294812143000,431,1403715294812143000,,55,55,55,45
1403715294862143000,432,1403715294862143000,,55,55,55,49
1403715294912143000,433,1403715294912143000,,55,55,55,44
1403715294962143000,434,1403715294962143000,,55,55,55,46
1403715295012143000,435,1403715295012143000,,55,55,54,49
1403715295062143000,436,1403715295062143000,,58,58,58,46
1403715295112143000,437,1403715295112143000,,58,57,56,35
1403715295162143000,438,1403715295162143000,,56,56,56,39
1403715295212143000,439,1403715295212143000,,57,56,56,46
1403715295262143000,440,1403715295262143000,,61,60,60,45
1403715295312143000,441,1403715295312143000,,60,60,60,46
1403715295362143000,442,1403715295362143000,,60,60,60,44
1403715295412143000,443,1403715295412143000,,59,59,59,38
1403715295462143000,444,1403715295462143000,,56,56,56,48
1403715295512143000,445,1403715295512143000,,56,56,55,45
1403715295562143000,446,1403715295562143000,,55,53,50,43
1403715295612143000,447,1403715295612143000,,53,53,53,46
1403715295662143000,448,1403715295662143000,,54,54,54,49
1403715295712143000,449,1403715295712143000,,57,57,57,41
1403715295762143000,450,1403715295762143000,,57,57,57,47
1403715295812143000,451,1403715295812143000,,57,57,57,31
1403715295862143000,452,1403715295862143000,,54,54,54,36
1403715295912143000,453,1403715295912143000,,53,52,52,37
1403715295962143000,454,1403715295962143000,,55,55,55,32
1403715296012143000,455,1403715296012143000,,54,54,54,36
1403715296062143000,456,1403715296062143000,,60,59,59,47
1403715296112143000,457,1403715296112143000,,58,55,55,43
1403715296162143000,458,1403715296162143000,,57,55,52,43
1403715296212143000,459,1403715296212143000,,57,56,54,34
1403715296262143000,460,1403715296262143000,,52,52,51,37
1403715296312143000,461,1403715296312143000,,55,55,55,42
1403715296362143000,462,1403715296362143000,,59,56,56,50
1403715296412143000,463,1403715296412143000,,60,60,59,50
1403715296462143000,464,1403715296462143000,,63,62,62,57
1403715296512143000,465,1403715296512143000,,62,62,61,54
1403715296562143000,466,1403715296562143000,,59,58,58,58
1403715296612143000,467,1403715296612143000,,60,60,60,58
1403715296662143000,468,1403715296662143000,,61,61,61,58
1403715296712143000,469,1403715296712143000,,61,61,61,56
1403715296762143000,470,1403715296762143000,,61,61,61,60
1403715296812143000,471,1403715296812143000,,61,61,61,61
1403715296862143000,472,1403715296862143000,,62,62,62,61
1403715296912143000,473,1403715296912143000,,62,62,62,59
1403715296962143000,474,1403715296962143000,,62,62,62,62
1403715297012143000,475,1403715297012143000,,62,61,61,55
1403715297062143000,476,1403715297062143000,,61,61,61,57
1403715297112143000,477,1403715297112143000,,62,62,62,42
1403715297162143000,478,1403715297162143000,,60,58,58,32
1403715297212143000,479,1403715297212143000,,58,57,57,43
1403715297262143000,480,1403715297262143000,,61,59,59,40
1403715297312143000,481,1403715297312143000,,59,58,58,35
1403715297362143000,482,1403715297362143000,,60,60,60,45
1403715297412143000,483,1403715297412143000,,65,65,65,51
1403715297462143000,484,1403715297462143000,,67,67,67,47
1403715297512143000,485,1403715297512143000,,65,65,65,59
1403715297562143000,486,1403715297562143000,,68,68,67,57
1403715297612143000,487,1403715297612143000,,67,67,65,56
1403715297662143000,488,1403715297662143000,,64,64,62,51
1403715297712143000,489,1403715297712143000,,61,61,60,50
1403715297762143000,490,1403715297762143000,,63,63,62,52
1403715297812143000,491,1403715297812143000,,61,61,61,56
1403715297862143000,492,1403715297862143000,,59,59,59,54
1403715297912143000,493,1403715297912143000,,60,60,59,44
1403715297962143000,494,1403715297962143000,,59,59,59,49
1403715298012143000,495,1403715298012143000,,60,60,60,32
1403715298062143000,496,1403715298062143000,,56,56,54,43
1403715298112143000,497,1403715298112143000,,57,56,54,42
1403715298162143000,498,1403715298162143000,,55,54,52,40
1403715298212143000,499,1403715298212143000,,56,50,46,38
1403715298262143000,500,1403715298262143000,,54,48,46,40
1403715298312143000,501,1403715298312143000,,50,50,48,43
1403715298362143000,502,1403715298362143000,,51,51,50,41
1403715298412143000,503,1403715298412143000,,52,52,52,45
1403715298462143000,504,1403715298462143000,,54,54,53,44
1403715298512143000,505,1403715298512143000,,53,51,48,48
1403715298562143000,506,1403715298562143000,,53,51,50,49
1403715298612143000,507,1403715298612143000,,53,53,53,52
1403715298662143000,508,1403715298662143000,,55,55,54,54
1403715298712143000,509,1403715298712143000,,55,55,54,53
1403715298762143000,510,1403715298762143000,,55,55,53,53
1403715298812143000,511,1403715298812143000,,56,56,54,54
1403715298862143000,512,1403715298862143000,,55,54,53,52
1403715298912143000,513,1403715298912143000,,55,54,53,52
