%time,field.header.seq,field.header.stamp,field.header.frame_id,field.before_tracking,field.after_tracking,field.after_matching,field.after_ransac
1413393896205760500,9899,1413393896205760500,,38,38,36,22
1413393896255760500,9900,1413393896255760500,,45,45,41,14
1413393896305760500,9901,1413393896305760500,,40,40,39,14
1413393896355760500,9902,1413393896355760500,,43,43,42,21
1413393896405760500,9903,1413393896405760500,,44,44,44,16
1413393896455760500,9904,1413393896455760500,,45,45,45,13
1413393896505760500,9905,1413393896505760500,,50,45,45,2
1413393896555760500,9906,1413393896555760500,,48,45,41,15
1413393896605760500,9907,1413393896605760500,,48,45,43,17
1413393896655760500,9908,1413393896655760500,,45,42,42,7
1413393896705760500,9909,1413393896705760500,,42,42,42,12
1413393896755760500,9910,1413393896755760500,,43,41,41,14
1413393896805760500,9911,1413393896805760500,,44,43,43,18
1413393896855760500,9912,1413393896855760500,,46,45,43,8
1413393896905760500,9913,1413393896905760500,,45,45,44,24
1413393896955760500,9914,1413393896955760500,,47,45,44,28
1413393897005760500,9915,1413393897005760500,,49,48,45,18
1413393897055760500,9916,1413393897055760500,,45,41,39,23
1413393897105760500,9917,1413393897105760500,,49,43,43,18
1413393897155760500,9918,1413393897155760500,,46,44,44,7
1413393897205760500,9919,1413393897205760500,,45,37,31,11
1413393897255760500,9920,1413393897255760500,,39,39,37,1
1413393897305760500,9921,1413393897305760500,,37,37,33,3
1413393897355760500,9922,1413393897355760500,,36,36,33,8
1413393897405760500,9923,1413393897405760500,,45,45,43,28
1413393897455760500,9924,1413393897455760500,,47,43,37,27
1413393897505760500,9925,1413393897505760500,,45,44,43,32
1413393897555760500,9926,1413393897555760500,,51,51,50,40
1413393897605760500,9927,1413393897605760500,,51,49,49,38
1413393897655760500,9928,1413393897655760500,,51,50,48,27
1413393897705760500,9929,1413393897705760500,,44,43,43,37
1413393897755760500,9930,1413393897755760500,,45,45,45,43
1413393897805760500,9931,1413393897805760500,,49,49,49,47
1413393897855760500,9932,1413393897855760500,,49,49,48,44
1413393897905760500,9933,1413393897905760500,,49,49,47,46
1413393897955760500,9934,1413393897955760500,,52,52,49,44
1413393898005760500,9935,1413393898005760500,,48,48,47,36
1413393898055760500,9936,1413393898055760500,,49,48,48,29
1413393898105760500,9937,1413393898105760500,,43,43,43,24
1413393898155760500,9938,1413393898155760500,,45,44,41,29
1413393898205760500,9939,1413393898205760500,,42,41,35,25
1413393898255760500,9940,1413393898255760500,,38,37,36,8
1413393898305760500,9941,1413393898305760500,,41,38,38,17
1413393898355760500,9942,1413393898355760500,,39,39,39,16
1413393898405760500,9943,1413393898405760500,,44,44,42,3
1413393898455760500,9944,1413393898455760500,,46,44,44,0
1413393898505760500,9945,1413393898505760500,,39,39,39,16
1413393898555760500,9946,1413393898555760500,,40,39,39,7
1413393898605760500,9947,1413393898605760500,,42,35,35,21
1413393898655760500,9948,1413393898655760500,,42,35,35,20
1413393898705760500,9949,1413393898705760500,,44,39,38,23
1413393898755760500,9950,1413393898755760500,,40,38,36,22
1413393898805760500,9951,1413393898805760500,,50,48,47,28
1413393898855760500,9952,1413393898855760500,,53,53,52,17
1413393898905760500,9953,1413393898905760500,,49,42,41,19
1413393898955760500,9954,1413393898955760500,,47,43,41,21
1413393899005760500,9955,1413393899005760500,,44,40,27,8
1413393899055760500,9956,1413393899055760500,,46,46,46,9
1413393899105760500,9957,1413393899105760500,,49,49,48,16
1413393899155760500,9958,1413393899155760500,,48,48,46,24
1413393899205760500,9959,1413393899205760500,,41,38,25,7
1413393899255760500,9960,1413393899255760500,,38,36,30,0
1413393899305760500,9961,1413393899305760500,,35,30,21,0
1413393899355760500,9962,1413393899355760500,,27,26,26,0
1413393899405760500,9963,1413393899405760500,,37,36,34,12
1413393899455760500,9964,1413393899455760500,,42,39,39,13
1413393899505760500,9965,1413393899505760500,,42,42,42,11
1413393899555760500,9966,1413393899555760500,,41,37,36,14
1413393899605760500,9967,1413393899605760500,,41,38,37,3
1413393899655760500,9968,1413393899655760500,,36,36,33,4
1413393899705760500,9969,1413393899705760500,,35,34,32,21
1413393899755760500,9970,1413393899755760500,,38,36,36,13
1413393899805760500,9971,1413393899805760500,,37,34,33,20
1413393899855760500,9972,1413393899855760500,,44,34,34,16
1413393899905760500,9973,1413393899905760500,,35,29,29,6
1413393899955760500,9974,1413393899955760500,,36,32,29,0
1413393900005760500,9975,1413393900005760500,,40,37,36,12
1413393900055760500,9976,1413393900055760500,,45,45,45,21
1413393900105760500,9977,1413393900105760500,,44,38,38,30
1413393900155760500,9978,1413393900155760500,,50,46,44,20
1413393900205760500,9979,1413393900205760500,,52,45,45,28
1413393900255760500,9980,1413393900255760500,,56,56,56,7
1413393900305760500,9981,1413393900305760500,,51,51,49,1
1413393900355760500,9982,1413393900355760500,,54,52,40,5
1413393900405760500,9983,1413393900405760500,,43,41,40,6
1413393900455760500,9984,1413393900455760500,,42,40,40,15
1413393900505760500,9985,1413393900505760500,,49,49,33,14
1413393900555760500,9986,1413393900555760500,,45,42,33,15
1413393900605760500,9987,1413393900605760500,,42,40,38,17
1413393900655760500,9988,1413393900655760500,,44,39,37,16
1413393900705760500,9989,1413393900705760500,,45,45,45,17
1413393900755760500,9990,1413393900755760500,,50,49,49,23
1413393900805760500,9991,1413393900805760500,,51,51,51,26
1413393900855760500,9992,1413393900855760500,,51,51,51,15
1413393900905760500,9993,1413393900905760500,,49,49,49,30
1413393900955760500,9994,1413393900955760500,,49,48,48,11
1413393901005760500,9995,1413393901005760500,,44,38,36,12
1413393901055760500,9996,1413393901055760500,,44,33,32,8
1413393901105760500,9997,1413393901105760500,,43,35,34,9
1413393901155760500,9998,1413393901155760500,,46,45,43,24
1413393901205760500,9999,1413393901205760500,,46,42,41,22
1413393901255760500,10000,1413393901255760500,,52,51,47,29
1413393901305760500,10001,1413393901305760500,,55,49,48,21
1413393901355760500,10002,1413393901355760500,,52,43,43,27
1413393901405760500,10003,1413393901405760500,,58,52,49,28
1413393901455760500,10004,1413393901455760500,,55,54,29,3
1413393901505760500,10005,1413393901505760500,,41,41,39,20
1413393901555760500,10006,1413393901555760500,,43,43,42,14
1413393901605760500,10007,1413393901605760500,,52,51,35,13
1413393901655760500,10008,1413393901655760500,,39,38,37,13
1413393901705760500,10009,1413393901705760500,,38,36,33,18
1413393901755760500,10010,1413393901755760500,,47,46,32,8
1413393901805760500,10011,1413393901805760500,,32,31,24,14
1413393901855760500,10012,1413393901855760500,,28,27,23,10
1413393901905760500,10013,1413393901905760500,,41,41,40,26
1413393901955760500,10014,1413393901955760500,,51,51,50,44
1413393902005760500,10015,1413393902005760500,,51,51,51,28
1413393902055760500,10016,1413393902055760500,,47,47,45,26
1413393902105760500,10017,1413393902105760500,,45,45,45,40
1413393902155760500,10018,1413393902155760500,,47,47,38,36
1413393902205760500,10019,1413393902205760500,,41,41,40,37
1413393902255760500,10020,1413393902255760500,,47,47,42,39
1413393902305760500,10021,1413393902305760500,,50,50,49,38
1413393902355760500,10022,1413393902355760500,,55,55,55,46
1413393902405760500,10023,1413393902405760500,,58,55,54,44
1413393902455760500,10024,1413393902455760500,,54,54,46,37
1413393902505760500,10025,1413393902505760500,,46,46,45,37
1413393902555760500,10026,1413393902555760500,,48,48,47,41
1413393902605760500,10027,1413393902605760500,,49,49,47,45
1413393902655760500,10028,1413393902655760500,,48,48,48,42
1413393902705760500,10029,1413393902705760500,,51,50,49,46
1413393902755760500,10030,1413393902755760500,,56,53,49,40
1413393902805760500,10031,1413393902805760500,,52,51,46,37
1413393902855760500,10032,1413393902855760500,,52,52,44,28
1413393902905760500,10033,1413393902905760500,,38,38,37,11
1413393902955760500,10034,1413393902955760500,,46,41,37,11
1413393903005760500,10035,1413393903005760500,,45,42,41,18
1413393903055760500,10036,1413393903055760500,,48,48,46,20
1413393903105760500,10037,1413393903105760500,,43,43,43,36
1413393903155760500,10038,1413393903155760500,,51,50,47,36
1413393903205760500,10039,1413393903205760500,,51,48,47,36
1413393903255760500,10040,1413393903255760500,,47,45,44,40
1413393903305760500,10041,1413393903305760500,,48,48,47,41
1413393903355760500,10042,1413393903355760500,,50,49,49,46
1413393903405760500,10043,1413393903405760500,,52,52,50,35
1413393903455760500,10044,1413393903455760500,,50,50,49,32
1413393903505760500,10045,1413393903505760500,,48,46,40,15
1413393903555760500,10046,1413393903555760500,,45,45,40,18
1413393903605760500,10047,1413393903605760500,,45,45,42,17
1413393903655760500,10048,1413393903655760500,,49,49,41,12
1413393903705760500,10049,1413393903705760500,,42,42,38,3
1413393903755760500,10050,1413393903755760500,,35,35,33,5
1413393903805760500,10051,1413393903805760500,,38,38,33,11
1413393903855760500,10052,1413393903855760500,,36,36,35,22
1413393903905760500,10053,1413393903905760500,,38,38,35,13
1413393903955760500,10054,1413393903955760500,,35,35,33,21
1413393904005760500,10055,1413393904005760500,,33,33,26,19
1413393904055760500,10056,1413393904055760500,,29,29,29,29
1413393904105760500,10057,1413393904105760500,,31,31,31,28
1413393904155760500,10058,1413393904155760500,,31,31,31,22
1413393904205760500,10059,1413393904205760500,,49,49,49,30
1413393904255760500,10060,1413393904255760500,,50,50,50,26
1413393904305760500,10061,1413393904305760500,,49,49,43,31
1413393904355760500,10062,1413393904355760500,,42,42,42,38
1413393904405760500,10063,1413393904405760500,,49,47,42,41
1413393904455760500,10064,1413393904455760500,,47,46,44,42
1413393904505760500,10065,1413393904505760500,,46,46,44,40
1413393904555760500,10066,1413393904555760500,,43,43,42,28
1413393904605760500,10067,1413393904605760500,,44,44,43,26
1413393904655760500,10068,1413393904655760500,,44,43,41,25
1413393904705760500,10069,1413393904705760500,,43,43,39,28
1413393904755760500,10070,1413393904755760500,,38,35,27,19
1413393904805760500,10071,1413393904805760500,,34,32,32,16
1413393904855760500,10072,1413393904855760500,,35,35,35,29
1413393904905760500,10073,1413393904905760500,,42,42,39,24
1413393904955760500,10074,1413393904955760500,,41,40,37,17
1413393905005760500,10075,1413393905005760500,,45,43,43,21
1413393905055760500,10076,1413393905055760500,,51,46,40,20
1413393905105760500,10077,1413393905105760500,,43,39,37,8
1413393905155760500,10078,1413393905155760500,,38,37,35,15
1413393905205760500,10079,1413393905205760500,,42,41,40,19
1413393905255760500,10080,1413393905255760500,,38,37,36,17
1413393905305760500,10081,1413393905305760500,,35,35,34,11
1413393905355760500,10082,1413393905355760500,,39,39,36,14
1413393905405760500,10083,1413393905405760500,,41,40,39,25
1413393905455760500,10084,1413393905455760500,,42,42,42,20
1413393905505760500,10085,1413393905505760500,,42,41,41,24
1413393905555760500,10086,1413393905555760500,,43,41,40,18
1413393905605760500,10087,1413393905605760500,,46,43,43,14
1413393905655760500,10088,1413393905655760500,,41,39,39,15
1413393905705760500,10089,1413393905705760500,,39,38,38,13
1413393905755760500,10090,1413393905755760500,,45,45,45,25
1413393905805760500,10091,1413393905805760500,,47,47,47,22
1413393905855760500,10092,1413393905855760500,,49,47,47,19
1413393905905760500,10093,1413393905905760500,,50,48,48,26
1413393905955760500,10094,1413393905955760500,,44,44,44,24
1413393906005760500,10095,1413393906005760500,,44,42,42,22
1413393906055760500,10096,1413393906055760500,,47,44,42,34
1413393906105760500,10097,1413393906105760500,,47,47,46,25
1413393906155760500,10098,1413393906155760500,,48,48,45,29
1413393906205760500,10099,1413393906205760500,,52,50,46,21
1413393906255760500,10100,1413393906255760500,,52,50,48,19
1413393906305760500,10101,1413393906305760500,,50,47,43,23
1413393906355760500,10102,1413393906355760500,,49,49,49,36
1413393906405760500,10103,1413393906405760500,,54,53,48,44
1413393906455760500,10104,1413393906455760500,,51,51,50,46
1413393906505760500,10105,1413393906505760500,,51,46,46,44
1413393906555760500,10106,1413393906555760500,,48,48,46,45
1413393906605760500,10107,1413393906605760500,,51,51,48,34
1413393906655760500,10108,1413393906655760500,,47,46,44,29
1413393906705760500,10109,1413393906705760500,,48,46,46,16
1413393906755760500,10110,1413393906755760500,,47,47,47,8
1413393906805760500,10111,1413393906805760500,,46,45,45,12
1413393906855760500,10112,1413393906855760500,,46,46,45,39
1413393906905760500,10113,1413393906905760500,,48,48,48,43
1413393906955760500,10114,1413393906955760500,,47,47,44,41
1413393907005760500,10115,1413393907005760500,,46,46,45,42
1413393907055760500,10116,1413393907055760500,,46,46,46,34
1413393907105760500,10117,1413393907105760500,,50,50,50,9
1413393907155760500,10118,1413393907155760500,,50,50,49,27
1413393907205760500,10119,1413393907205760500,,53,53,53,21
1413393907255760500,10120,1413393907255760500,,56,56,53,9
1413393907305760500,10121,1413393907305760500,,53,53,52,12
1413393907355760500,10122,1413393907355760500,,56,56,52,16
1413393907405760500,10123,1413393907405760500,,49,49,44,23
1413393907455760500,10124,1413393907455760500,,51,51,51,48
1413393907505760500,10125,1413393907505760500,,53,53,52,28
1413393907555760500,10126,1413393907555760500,,53,53,53,19
1413393907605760500,10127,1413393907605760500,,57,57,56,14
1413393907655760500,10128,1413393907655760500,,58,58,56,17
1413393907705760500,10129,1413393907705760500,,55,55,55,20
1413393907755760500,10130,1413393907755760500,,57,57,57,46
1413393907805760500,10131,1413393907805760500,,59,59,59,57
1413393907855760500,10132,1413393907855760500,,60,60,60,60
1413393907905760500,10133,1413393907905760500,,61,61,61,60
1413393907955760500,10134,1413393907955760500,,61,61,61,61
1413393908005760500,10135,1413393908005760500,,61,61,61,49
1413393908055760500,10136,1413393908055760500,,61,61,61,39
1413393908105760500,10137,1413393908105760500,,57,57,57,56
1413393908155760500,10138,1413393908155760500,,57,57,57,54
1413393908205760500,10139,1413393908205760500,,60,60,60,60
1413393908255760500,10140,1413393908255760500,,61,61,61,60
1413393908305760500,10141,1413393908305760500,,61,61,61,56
1413393908355760500,10142,1413393908355760500,,60,60,60,51
1413393908405760500,10143,1413393908405760500,,59,59,59,58
1413393908455760500,10144,1413393908455760500,,59,59,58,58
1413393908505760500,10145,1413393908505760500,,58,58,58,58
1413393908555760500,10146,1413393908555760500,,59,59,59,58
1413393908605760500,10147,1413393908605760500,,56,56,56,50
1413393908655760500,10148,1413393908655760500,,54,54,54,48
1413393908705760500,10149,1413393908705760500,,55,54,53,19
1413393908755760500,10150,1413393908755760500,,50,50,48,9
1413393908805760500,10151,1413393908805760500,,54,54,53,16
1413393908855760500,10152,1413393908855760500,,52,52,49,28
1413393908905760500,10153,1413393908905760500,,51,51,47,27
1413393908955760500,10154,1413393908955760500,,46,46,44,5
1413393909005760500,10155,1413393909005760500,,43,43,43,19
1413393909055760500,10156,1413393909055760500,,50,50,48,11
1413393909105760500,10157,1413393909105760500,,50,50,49,14
1413393909155760500,10158,1413393909155760500,,49,49,46,34
1413393909205760500,10159,1413393909205760500,,51,51,42,42
1413393909255760500,10160,1413393909255760500,,53,53,53,50
1413393909305760500,10161,1413393909305760500,,55,55,54,54
1413393909355760500,10162,1413393909355760500,,52,52,50,50
1413393909405760500,10163,1413393909405760500,,52,52,52,51
1413393909455760500,10164,1413393909455760500,,51,51,49,45
1413393909505760500,10165,1413393909505760500,,49,49,46,44
1413393909555760500,10166,1413393909555760500,,47,47,44,43
1413393909605760500,10167,1413393909605760500,,48,48,47,46
1413393909655760500,10168,1413393909655760500,,48,47,44,41
1413393909705760500,10169,1413393909705760500,,44,41,39,36
1413393909755760500,10170,1413393909755760500,,49,43,43,36
1413393909805760500,10171,1413393909805760500,,46,43,39,33
1413393909855760500,10172,1413393909855760500,,45,43,40,36
1413393909905760500,10173,1413393909905760500,,46,42,41,37
1413393909955760500,10174,1413393909955760500,,52,51,48,44
1413393910005760500,10175,1413393910005760500,,52,52,51,46
1413393910055760500,10176,1413393910055760500,,56,56,55,49
1413393910105760500,10177,1413393910105760500,,55,52,52,41
1413393910155760500,10178,1413393910155760500,,54,53,53,41
1413393910205760500,10179,1413393910205760500,,55,55,54,47
1413393910255760500,10180,1413393910255760500,,54,54,44,37
1413393910305760500,10181,1413393910305760500,,51,51,50,42
1413393910355760500,10182,1413393910355760500,,50,50,50,35
1413393910405760500,10183,1413393910405760500,,49,47,47,6
1413393910455760500,10184,1413393910455760500,,46,44,42,28
1413393910505760500,10185,1413393910505760500,,50,50,48,41
1413393910555760500,10186,1413393910555760500,,51,48,48,44
1413393910605760500,10187,1413393910605760500,,50,49,49,46
1413393910655760500,10188,1413393910655760500,,55,51,49,47
1413393910705760500,10189,1413393910705760500,,55,52,52,30
1413393910755760500,10190,1413393910755760500,,57,55,47,27
1413393910805760500,10191,1413393910805760500,,54,53,47,35
1413393910855760500,10192,1413393910855760500,,58,58,52,26
1413393910905760500,10193,1413393910905760500,,56,56,53,28
1413393910955760500,10194,1413393910955760500,,56,54,54,34
1413393911005760500,10195,1413393911005760500,,56,56,53,34
1413393911055760500,10196,1413393911055760500,,53,51,49,29
1413393911105760500,10197,1413393911105760500,,56,56,53,29
1413393911155760500,10198,1413393911155760500,,54,54,47,28
1413393911205760500,10199,1413393911205760500,,54,53,36,18
1413393911255760500,10200,1413393911255760500,,44,44,41,25
1413393911305760500,10201,1413393911305760500,,45,44,39,25
1413393911355760500,10202,1413393911355760500,,43,40,36,22
1413393911405760500,10203,1413393911405760500,,55,54,53,23
1413393911455760500,10204,1413393911455760500,,53,53,50,27
1413393911505760500,10205,1413393911505760500,,54,52,50,21
1413393911555760500,10206,1413393911555760500,,58,58,56,26
1413393911605760500,10207,1413393911605760500,,55,54,49,35
1413393911655760500,10208,1413393911655760500,,56,55,52,39
1413393911705760500,10209,1413393911705760500,,59,58,58,41
1413393911755760500,10210,1413393911755760500,,59,54,52,35
1413393911805760500,10211,1413393911805760500,,60,59,57,36
1413393911855760500,10212,1413393911855760500,,61,60,59,24
1413393911905760500,10213,1413393911905760500,,59,52,44,25
1413393911955760500,10214,1413393911955760500,,49,45,44,7
1413393912005760500,10215,1413393912005760500,,54,52,52,20
1413393912055760500,10216,1413393912055760500,,59,57,55,3
1413393912105760500,10217,1413393912105760500,,59,58,57,18
1413393912155760500,10218,1413393912155760500,,59,58,57,30
1413393912205760500,10219,1413393912205760500,,60,59,57,23
1413393912255760500,10220,1413393912255760500,,58,57,52,38
1413393912305760500,10221,1413393912305760500,,56,52,52,48
1413393912355760500,10222,1413393912355760500,,56,54,47,31
