%time,field.header.seq,field.header.stamp,field.header.frame_id,field.before_tracking,field.after_tracking,field.after_matching,field.after_ransac
1403636583563555500,76,1403636583563555500,,56,56,55,51
1403636583613555500,77,1403636583613555500,,59,59,52,52
1403636583663555500,78,1403636583663555500,,57,56,52,42
1403636583713555500,79,1403636583713555500,,54,54,50,34
1403636583763555500,80,1403636583763555500,,45,42,38,29
1403636583813555500,81,1403636583813555500,,41,41,33,22
1403636583863555500,82,1403636583863555500,,36,33,29,20
1403636583913555500,83,1403636583913555500,,35,34,32,30
1403636583963555500,84,1403636583963555500,,35,35,33,26
1403636584013555500,85,1403636584013555500,,32,32,26,21
1403636584063555500,86,1403636584063555500,,31,31,27,25
1403636584113555500,87,1403636584113555500,,31,31,30,30
1403636584163555500,88,1403636584163555500,,33,33,31,23
1403636584213555500,89,1403636584213555500,,30,30,30,22
1403636584263555500,90,1403636584263555500,,32,32,27,26
1403636584313555500,91,1403636584313555500,,33,33,32,29
1403636584363555500,92,1403636584363555500,,35,35,34,23
1403636584413555500,93,1403636584413555500,,36,36,35,33
1403636584463555500,94,1403636584463555500,,42,42,39,34
1403636584513555500,95,1403636584513555500,,50,50,43,31
1403636584563555500,96,1403636584563555500,,48,48,46,33
1403636584613555500,97,1403636584613555500,,48,48,46,35
1403636584663555500,98,1403636584663555500,,55,53,50,38
1403636584713555500,99,1403636584713555500,,59,57,56,44
1403636584763555500,100,1403636584763555500,,64,62,61,42
1403636584813555500,101,1403636584813555500,,60,58,56,53
1403636584863555500,102,1403636584863555500,,61,61,59,58
1403636584913555500,103,1403636584913555500,,63,63,59,48
1403636584963555500,104,1403636584963555500,,62,62,61,58
1403636585013555500,105,1403636585013555500,,63,63,62,61
1403636585063555500,106,1403636585063555500,,63,63,63,63
1403636585113555500,107,1403636585113555500,,64,63,60,57
1403636585163555500,108,1403636585163555500,,63,62,59,50
1403636585213555500,109,1403636585213555500,,60,59,56,53
1403636585263555500,110,1403636585263555500,,59,59,58,57
1403636585313555500,111,1403636585313555500,,60,60,56,49
1403636585363555500,112,1403636585363555500,,58,58,55,53
1403636585413555500,113,1403636585413555500,,59,59,59,57
1403636585463555500,114,1403636585463555500,,57,57,57,45
1403636585513555500,115,1403636585513555500,,58,58,58,39
1403636585563555500,116,1403636585563555500,,57,56,55,39
1403636585613555500,117,1403636585613555500,,55,55,53,34
1403636585663555500,118,1403636585663555500,,50,50,47,37
1403636585713555500,119,1403636585713555500,,54,53,52,44
1403636585763555500,120,1403636585763555500,,57,55,53,48
1403636585813555500,121,1403636585813555500,,54,54,52,42
1403636585863555500,122,1403636585863555500,,53,51,48,45
1403636585913555500,123,1403636585913555500,,52,52,52,47
1403636585963555500,124,1403636585963555500,,50,49,48,44
1403636586013555500,125,1403636586013555500,,49,47,47,41
1403636586063555500,126,1403636586063555500,,45,39,38,34
1403636586113555500,127,1403636586113555500,,43,42,42,35
1403636586163555500,128,1403636586163555500,,46,41,38,35
1403636586213555500,129,1403636586213555500,,41,38,36,36
1403636586263555500,130,1403636586263555500,,39,38,38,38
1403636586313555500,131,1403636586313555500,,42,40,39,36
1403636586363555500,132,1403636586363555500,,44,43,42,38
1403636586413555500,133,1403636586413555500,,41,41,40,35
1403636586463555500,134,1403636586463555500,,36,35,35,31
1403636586513555500,135,1403636586513555500,,37,37,36,32
1403636586563555500,136,1403636586563555500,,34,34,34,33
1403636586613555500,137,1403636586613555500,,37,37,36,33
1403636586663555500,138,1403636586663555500,,36,36,35,34
1403636586713555500,139,1403636586713555500,,35,35,33,33
1403636586763555500,140,1403636586763555500,,35,35,32,32
1403636586813555500,141,1403636586813555500,,33,33,32,31
1403636586863555500,142,1403636586863555500,,36,36,35,34
1403636586913555500,143,1403636586913555500,,39,39,37,36
1403636586963555500,144,1403636586963555500,,37,37,33,33
1403636587013555500,145,1403636587013555500,,38,38,36,36
1403636587063555500,146,1403636587063555500,,41,41,40,39
1403636587113555500,147,1403636587113555500,,40,40,40,39
1403636587163555500,148,1403636587163555500,,42,42,41,39
1403636587213555500,149,1403636587213555500,,43,43,42,40
1403636587263555500,150,1403636587263555500,,42,42,40,40
1403636587313555500,151,1403636587313555500,,44,44,41,41
1403636587363555500,152,1403636587363555500,,41,41,40,39
1403636587413555500,153,1403636587413555500,,40,40,39,39
1403636587463555500,154,1403636587463555500,,40,40,39,39
1403636587513555500,155,1403636587513555500,,42,42,36,36
1403636587563555500,156,1403636587563555500,,37,37,34,34
1403636587613555500,157,1403636587613555500,,37,37,34,34
1403636587663555500,158,1403636587663555500,,39,39,32,32
1403636587713555500,159,1403636587713555500,,35,35,33,33
1403636587763555500,160,1403636587763555500,,35,35,30,30
1403636587813555500,161,1403636587813555500,,37,37,34,34
1403636587863555500,162,1403636587863555500,,36,36,33,32
1403636587913555500,163,1403636587913555500,,35,35,34,29
1403636587963555500,164,1403636587963555500,,35,34,34,29
1403636588013555500,165,1403636588013555500,,38,38,37,33
1403636588063555500,166,1403636588063555500,,35,33,28,20
1403636588113555500,167,1403636588113555500,,27,27,27,25
1403636588163555500,168,1403636588163555500,,27,27,26,22
1403636588213555500,169,1403636588213555500,,30,30,29,29
1403636588263555500,170,1403636588263555500,,32,32,30,30
1403636588313555500,171,1403636588313555500,,32,32,32,32
1403636588363555500,172,1403636588363555500,,32,32,31,31
1403636588413555500,173,1403636588413555500,,33,33,32,32
1403636588463555500,174,1403636588463555500,,33,33,33,33
1403636588513555500,175,1403636588513555500,,34,34,34,33
1403636588563555500,176,1403636588563555500,,36,36,36,33
1403636588613555500,177,1403636588613555500,,36,36,35,34
1403636588663555500,178,1403636588663555500,,35,35,34,34
1403636588713555500,179,1403636588713555500,,34,34,33,33
1403636588763555500,180,1403636588763555500,,32,32,32,31
1403636588813555500,181,1403636588813555500,,33,33,32,32
1403636588863555500,182,1403636588863555500,,37,37,35,33
1403636588913555500,183,1403636588913555500,,38,38,36,34
1403636588963555500,184,1403636588963555500,,40,39,37,35
1403636589013555500,185,1403636589013555500,,39,38,38,38
1403636589063555500,186,1403636589063555500,,38,35,33,33
1403636589113555500,187,1403636589113555500,,39,39,34,34
1403636589163555500,188,1403636589163555500,,38,37,34,30
1403636589213555500,189,1403636589213555500,,35,33,32,31
1403636589263555500,190,1403636589263555500,,33,31,30,30
1403636589313555500,191,1403636589313555500,,35,35,33,33
1403636589363555500,192,1403636589363555500,,36,36,35,35
1403636589413555500,193,1403636589413555500,,42,42,41,40
1403636589463555500,194,1403636589463555500,,46,46,43,42
1403636589513555500,195,1403636589513555500,,49,48,46,45
1403636589563555500,196,1403636589563555500,,45,45,44,44
1403636589613555500,197,1403636589613555500,,44,44,44,43
1403636589663555500,198,1403636589663555500,,42,42,39,39
1403636589713555500,199,1403636589713555500,,44,43,40,40
1403636589763555500,200,1403636589763555500,,45,45,42,42
1403636589813555500,201,1403636589813555500,,48,48,45,45
1403636589863555500,202,1403636589863555500,,47,46,43,40
1403636589913555500,203,1403636589913555500,,46,46,44,44
1403636589963555500,204,1403636589963555500,,48,48,45,43
1403636590013555500,205,1403636590013555500,,45,45,41,41
1403636590063555500,206,1403636590063555500,,43,43,36,35
1403636590113555500,207,1403636590113555500,,43,43,39,39
1403636590163555500,208,1403636590163555500,,47,47,42,41
1403636590213555500,209,1403636590213555500,,44,44,40,39
1403636590263555500,210,1403636590263555500,,43,43,43,43
1403636590313555500,211,1403636590313555500,,45,45,45,39
1403636590363555500,212,1403636590363555500,,46,46,46,37
1403636590413555500,213,1403636590413555500,,46,46,43,43
1403636590463555500,214,1403636590463555500,,48,48,45,30
1403636590513555500,215,1403636590513555500,,39,39,39,39
1403636590563555500,216,1403636590563555500,,42,42,40,35
1403636590613555500,217,1403636590613555500,,44,44,41,39
1403636590663555500,218,1403636590663555500,,45,45,43,42
1403636590713555500,219,1403636590713555500,,44,44,39,39
1403636590763555500,220,1403636590763555500,,42,42,39,34
1403636590813555500,221,1403636590813555500,,41,41,35,33
1403636590863555500,222,1403636590863555500,,42,42,37,37
1403636590913555500,223,1403636590913555500,,44,44,36,36
1403636590963555500,224,1403636590963555500,,41,41,36,36
1403636591013555500,225,1403636591013555500,,40,40,36,35
1403636591063555500,226,1403636591063555500,,46,46,42,41
1403636591113555500,227,1403636591113555500,,46,46,43,42
1403636591163555500,228,1403636591163555500,,43,43,37,36
1403636591213555500,229,1403636591213555500,,37,37,31,30
1403636591263555500,230,1403636591263555500,,34,34,29,29
1403636591313555500,231,1403636591313555500,,32,32,32,32
1403636591363555500,232,1403636591363555500,,34,34,30,28
1403636591413555500,233,1403636591413555500,,33,33,31,30
1403636591463555500,234,1403636591463555500,,34,34,32,31
1403636591513555500,235,1403636591513555500,,36,36,30,25
1403636591563555500,236,1403636591563555500,,30,30,27,16
1403636591613555500,237,1403636591613555500,,28,28,23,20
1403636591663555500,238,1403636591663555500,,32,32,29,20
1403636591713555500,239,1403636591713555500,,31,31,23,21
1403636591763555500,240,1403636591763555500,,31,31,30,26
1403636591813555500,241,1403636591813555500,,36,36,34,30
1403636591863555500,242,1403636591863555500,,36,36,34,31
1403636591913555500,243,1403636591913555500,,35,35,34,33
1403636591963555500,244,1403636591963555500,,37,37,36,36
1403636592013555500,245,1403636592013555500,,35,34,34,28
1403636592063555500,246,1403636592063555500,,36,35,32,24
1403636592113555500,247,1403636592113555500,,32,31,31,29
1403636592163555500,248,1403636592163555500,,35,34,33,25
1403636592213555500,249,1403636592213555500,,35,35,33,26
1403636592263555500,250,1403636592263555500,,32,32,31,24
1403636592313555500,251,1403636592313555500,,33,33,32,22
1403636592363555500,252,1403636592363555500,,35,35,33,32
1403636592413555500,253,1403636592413555500,,35,35,32,31
1403636592463555500,254,1403636592463555500,,35,33,33,25
1403636592513555500,255,1403636592513555500,,33,32,29,27
1403636592563555500,256,1403636592563555500,,34,33,30,29
1403636592613555500,257,1403636592613555500,,31,31,27,24
1403636592663555500,258,1403636592663555500,,32,32,28,24
1403636592713555500,259,1403636592713555500,,32,31,28,26
1403636592763555500,260,1403636592763555500,,33,32,29,29
1403636592813555500,261,1403636592813555500,,34,32,32,27
1403636592863555500,262,1403636592863555500,,37,36,36,28
1403636592913555500,263,1403636592913555500,,40,40,37,27
1403636592963555500,264,1403636592963555500,,41,39,37,33
1403636593013555500,265,1403636593013555500,,45,44,40,34
1403636593063555500,266,1403636593063555500,,45,44,41,38
1403636593113555500,267,1403636593113555500,,45,43,40,30
1403636593163555500,268,1403636593163555500,,36,35,32,32
1403636593213555500,269,1403636593213555500,,39,39,39,35
1403636593263555500,270,1403636593263555500,,44,44,39,28
1403636593313555500,271,1403636593313555500,,41,40,36,33
1403636593363555500,272,1403636593363555500,,45,44,37,18
1403636593413555500,273,1403636593413555500,,40,40,35,20
1403636593463555500,274,1403636593463555500,,36,36,34,21
1403636593513555500,275,1403636593513555500,,39,38,35,21
1403636593563555500,276,1403636593563555500,,34,34,30,23
1403636593613555500,277,1403636593613555500,,34,34,33,27
1403636593663555500,278,1403636593663555500,,41,40,36,28
1403636593713555500,279,1403636593713555500,,38,38,33,25
1403636593763555500,280,1403636593763555500,,36,35,30,17
1403636593813555500,281,1403636593813555500,,36,33,27,6
1403636593863555500,282,1403636593863555500,,33,30,28,11
1403636593913555500,283,1403636593913555500,,28,26,22,18
1403636593963555500,284,1403636593963555500,,28,28,22,6
1403636594013555500,285,1403636594013555500,,25,25,18,8
1403636594063555500,286,1403636594063555500,,23,22,16,9
1403636594113555500,287,1403636594113555500,,20,20,16,6
1403636594163555500,288,1403636594163555500,,21,21,13,8
1403636594213555500,289,1403636594213555500,,17,17,15,10
1403636594263555500,290,1403636594263555500,,25,25,24,13
1403636594313555500,291,1403636594313555500,,30,30,25,14
1403636594363555500,292,1403636594363555500,,31,31,29,14
1403636594413555500,293,1403636594413555500,,30,30,25,16
1403636594463555500,294,1403636594463555500,,32,32,31,22
1403636594513555500,295,1403636594513555500,,32,32,27,24
1403636594563555500,296,1403636594563555500,,27,27,27,23
1403636594613555500,297,1403636594613555500,,31,31,27,25
1403636594663555500,298,1403636594663555500,,27,27,25,21
1403636594713555500,299,1403636594713555500,,28,28,28,26
1403636594763555500,300,1403636594763555500,,30,29,26,23
1403636594813555500,301,1403636594813555500,,32,32,29,23
1403636594863555500,302,1403636594863555500,,30,29,25,17
1403636594913555500,303,1403636594913555500,,30,27,25,22
1403636594963555500,304,1403636594963555500,,33,28,25,22
1403636595013555500,305,1403636595013555500,,31,28,24,18
1403636595063555500,306,1403636595063555500,,27,26,23,14
1403636595113555500,307,1403636595113555500,,32,29,28,22
1403636595163555500,308,1403636595163555500,,32,30,26,22
1403636595213555500,309,1403636595213555500,,33,33,32,17
1403636595263555500,310,1403636595263555500,,37,37,34,25
1403636595313555500,311,1403636595313555500,,34,33,28,21
1403636595363555500,312,1403636595363555500,,26,26,24,21
1403636595413555500,313,1403636595413555500,,36,35,27,25
1403636595463555500,314,1403636595463555500,,39,38,35,31
1403636595513555500,315,1403636595513555500,,43,43,39,36
1403636595563555500,316,1403636595563555500,,40,40,39,37
1403636595613555500,317,1403636595613555500,,45,45,40,40
1403636595663555500,318,1403636595663555500,,45,45,38,32
1403636595713555500,319,1403636595713555500,,35,35,29,23
1403636595763555500,320,1403636595763555500,,36,35,28,22
1403636595813555500,321,1403636595813555500,,37,37,28,9
1403636595863555500,322,1403636595863555500,,28,27,20,7
1403636595913555500,323,1403636595913555500,,23,22,20,4
1403636595963555500,324,1403636595963555500,,23,23,21,12
1403636596013555500,325,1403636596013555500,,29,29,25,17
1403636596063555500,326,1403636596063555500,,28,28,18,15
1403636596113555500,327,1403636596113555500,,24,23,20,10
1403636596163555500,328,1403636596163555500,,24,24,20,17
1403636596213555500,329,1403636596213555500,,25,25,24,13
1403636596263555500,330,1403636596263555500,,27,27,23,16
1403636596313555500,331,1403636596313555500,,27,27,22,20
1403636596363555500,332,1403636596363555500,,29,29,27,21
1403636596413555500,333,1403636596413555500,,25,25,24,17
1403636596463555500,334,1403636596463555500,,24,24,24,18
1403636596513555500,335,1403636596513555500,,27,27,26,25
1403636596563555500,336,1403636596563555500,,28,28,24,23
1403636596613555500,337,1403636596613555500,,33,33,31,28
1403636596663555500,338,1403636596663555500,,33,33,28,25
1403636596713555500,339,1403636596713555500,,29,29,29,28
1403636596763555500,340,1403636596763555500,,30,30,29,28
1403636596813555500,341,1403636596813555500,,31,31,31,31
1403636596863555500,342,1403636596863555500,,31,31,28,27
1403636596913555500,343,1403636596913555500,,29,29,29,22
1403636596963555500,344,1403636596963555500,,29,28,22,19
1403636597013555500,345,1403636597013555500,,23,23,20,16
1403636597063555500,346,1403636597063555500,,30,30,29,27
1403636597113555500,347,1403636597113555500,,30,29,23,19
1403636597163555500,348,1403636597163555500,,30,30,24,13
1403636597213555500,349,1403636597213555500,,24,24,22,15
1403636597263555500,350,1403636597263555500,,22,22,20,18
1403636597313555500,351,1403636597313555500,,28,28,26,18
1403636597363555500,352,1403636597363555500,,26,26,23,18
1403636597413555500,353,1403636597413555500,,32,32,28,19
1403636597463555500,354,1403636597463555500,,31,30,23,21
1403636597513555500,355,1403636597513555500,,25,25,23,21
1403636597563555500,356,1403636597563555500,,27,27,22,16
1403636597613555500,357,1403636597613555500,,40,40,37,23
1403636597663555500,358,1403636597663555500,,44,43,36,33
1403636597713555500,359,1403636597713555500,,37,37,37,37
1403636597763555500,360,1403636597763555500,,41,41,38,36
1403636597813555500,361,1403636597813555500,,39,38,36,35
1403636597863555500,362,1403636597863555500,,43,42,40,37
1403636597913555500,363,1403636597913555500,,43,43,40,35
1403636597963555500,364,1403636597963555500,,38,38,35,32
1403636598013555500,365,1403636598013555500,,43,43,35,32
1403636598063555500,366,1403636598063555500,,36,36,35,31
1403636598113555500,367,1403636598113555500,,36,36,32,24
1403636598163555500,368,1403636598163555500,,35,35,34,27
1403636598213555500,369,1403636598213555500,,37,37,34,31
1403636598263555500,370,1403636598263555500,,41,40,34,24
1403636598313555500,371,1403636598313555500,,34,34,32,30
1403636598363555500,372,1403636598363555500,,35,34,31,29
1403636598413555500,373,1403636598413555500,,35,34,33,32
1403636598463555500,374,1403636598463555500,,36,36,32,28
1403636598513555500,375,1403636598513555500,,36,36,23,22
1403636598563555500,376,1403636598563555500,,25,25,24,21
1403636598613555500,377,1403636598613555500,,24,24,20,19
1403636598663555500,378,1403636598663555500,,21,21,19,17
1403636598713555500,379,1403636598713555500,,24,24,20,18
1403636598763555500,380,1403636598763555500,,23,23,14,11
1403636598813555500,381,1403636598813555500,,22,21,18,15
1403636598863555500,382,1403636598863555500,,29,27,18,15
1403636598913555500,383,1403636598913555500,,25,25,19,13
1403636598963555500,384,1403636598963555500,,26,26,16,11
1403636599013555500,385,1403636599013555500,,22,22,20,13
1403636599063555500,386,1403636599063555500,,26,26,18,11
1403636599113555500,387,1403636599113555500,,21,21,17,13
1403636599163555500,388,1403636599163555500,,22,22,18,13
1403636599213555500,389,1403636599213555500,,19,19,15,11
1403636599263555500,390,1403636599263555500,,22,22,18,15
1403636599313555500,391,1403636599313555500,,26,24,21,15
1403636599363555500,392,1403636599363555500,,23,23,21,17
1403636599413555500,393,1403636599413555500,,24,24,23,18
1403636599463555500,394,1403636599463555500,,25,25,22,19
1403636599513555500,395,1403636599513555500,,25,25,25,23
1403636599563555500,396,1403636599563555500,,27,27,24,24
1403636599613555500,397,1403636599613555500,,29,29,25,19
1403636599663555500,398,1403636599663555500,,27,27,25,25
1403636599713555500,399,1403636599713555500,,27,27,27,25
1403636599763555500,400,1403636599763555500,,27,27,26,24
1403636599813555500,401,1403636599813555500,,28,28,27,26
1403636599863555500,402,1403636599863555500,,28,28,28,28
1403636599913555500,403,1403636599913555500,,28,28,27,27
1403636599963555500,404,1403636599963555500,,30,30,30,27
1403636600013555500,405,1403636600013555500,,30,30,30,30
1403636600063555500,406,1403636600063555500,,30,30,30,28
1403636600113555500,407,1403636600113555500,,32,32,31,29
1403636600163555500,408,1403636600163555500,,31,31,29,26
1403636600213555500,409,1403636600213555500,,30,30,29,28
1403636600263555500,410,1403636600263555500,,30,30,30,30
1403636600313555500,411,1403636600313555500,,31,31,31,26
1403636600363555500,412,1403636600363555500,,29,29,29,27
1403636600413555500,413,1403636600413555500,,31,31,31,31
1403636600463555500,414,1403636600463555500,,32,32,30,29
1403636600513555500,415,1403636600513555500,,32,32,30,29
1403636600563555500,416,1403636600563555500,,31,31,30,30
1403636600613555500,417,1403636600613555500,,31,31,31,31
1403636600663555500,418,1403636600663555500,,32,32,32,31
1403636600713555500,419,1403636600713555500,,32,32,32,32
1403636600763555500,420,1403636600763555500,,32,32,32,32
1403636600813555500,421,1403636600813555500,,33,33,32,32
1403636600863555500,422,1403636600863555500,,32,32,32,32
1403636600913555500,423,1403636600913555500,,33,33,32,32
1403636600963555500,424,1403636600963555500,,32,32,32,31
1403636601013555500,425,1403636601013555500,,32,32,32,31
1403636601063555500,426,1403636601063555500,,32,32,31,31
1403636601113555500,427,1403636601113555500,,32,32,32,31
1403636601163555500,428,1403636601163555500,,32,32,32,31
1403636601213555500,429,1403636601213555500,,33,33,33,32
1403636601263555500,430,1403636601263555500,,33,33,33,31
1403636601313555500,431,1403636601313555500,,33,33,33,31
1403636601363555500,432,1403636601363555500,,34,34,34,28
1403636601413555500,433,1403636601413555500,,31,31,31,30
1403636601463555500,434,1403636601463555500,,32,32,32,31
1403636601513555500,435,1403636601513555500,,33,33,33,32
1403636601563555500,436,1403636601563555500,,33,33,33,33
1403636601613555500,437,1403636601613555500,,33,33,33,32
1403636601663555500,438,1403636601663555500,,33,33,33,33
1403636601713555500,439,1403636601713555500,,33,33,33,32
1403636601763555500,440,1403636601763555500,,34,34,34,33
1403636601813555500,441,1403636601813555500,,33,33,33,33
1403636601863555500,442,1403636601863555500,,33,33,33,32
1403636601913555500,443,1403636601913555500,,33,33,33,33
1403636601963555500,444,1403636601963555500,,33,33,33,33
1403636602013555500,445,1403636602013555500,,33,33,33,32
1403636602063555500,446,1403636602063555500,,33,33,33,29
1403636602113555500,447,1403636602113555500,,33,33,33,33
1403636602163555500,448,1403636602163555500,,33,33,33,32
1403636602213555500,449,1403636602213555500,,34,34,34,33
1403636602263555500,450,1403636602263555500,,33,33,33,33
1403636602313555500,451,1403636602313555500,,33,33,33,33
1403636602363555500,452,1403636602363555500,,33,33,33,33
1403636602413555500,453,1403636602413555500,,33,33,33,33
1403636602463555500,454,1403636602463555500,,33,33,33,33
1403636602513555500,455,1403636602513555500,,33,33,33,32
1403636602563555500,456,1403636602563555500,,33,33,33,31
1403636602613555500,457,1403636602613555500,,33,33,33,33
1403636602663555500,458,1403636602663555500,,33,33,33,32
1403636602713555500,459,1403636602713555500,,32,32,32,31
1403636602763555500,460,1403636602763555500,,32,32,32,32
1403636602813555500,461,1403636602813555500,,32,32,32,31
1403636602863555500,462,1403636602863555500,,32,32,32,32
1403636602913555500,463,1403636602913555500,,32,32,32,31
1403636602963555500,464,1403636602963555500,,32,32,32,31
1403636603013555500,465,1403636603013555500,,32,32,32,32
1403636603063555500,466,1403636603063555500,,33,33,33,33
1403636603113555500,467,1403636603113555500,,33,33,33,33
1403636603163555500,468,1403636603163555500,,33,33,33,32
1403636603213555500,469,1403636603213555500,,33,33,33,32
1403636603263555500,470,1403636603263555500,,32,32,32,31
1403636603313555500,471,1403636603313555500,,32,32,32,32
1403636603363555500,472,1403636603363555500,,32,32,32,32
1403636603413555500,473,1403636603413555500,,32,32,32,32
1403636603463555500,474,1403636603463555500,,34,34,34,34
1403636603513555500,475,1403636603513555500,,34,34,34,33
1403636603563555500,476,1403636603563555500,,34,34,34,33
1403636603613555500,477,1403636603613555500,,33,33,33,31
1403636603663555500,478,1403636603663555500,,32,32,31,31
1403636603713555500,479,1403636603713555500,,32,32,32,31
1403636603763555500,480,1403636603763555500,,34,34,34,31
1403636603813555500,481,1403636603813555500,,34,34,34,32
1403636603863555500,482,1403636603863555500,,35,35,35,33
1403636603913555500,483,1403636603913555500,,35,35,35,30
1403636603963555500,484,1403636603963555500,,33,33,33,32
1403636604013555500,485,1403636604013555500,,33,33,33,32
1403636604063555500,486,1403636604063555500,,33,33,33,32
1403636604113555500,487,1403636604113555500,,33,33,33,33
1403636604163555500,488,1403636604163555500,,34,34,32,32
1403636604213555500,489,1403636604213555500,,32,32,32,32
1403636604263555500,490,1403636604263555500,,33,33,33,32
1403636604313555500,491,1403636604313555500,,32,32,32,31
1403636604363555500,492,1403636604363555500,,34,34,34,33
1403636604413555500,493,1403636604413555500,,34,34,32,32
1403636604463555500,494,1403636604463555500,,32,32,32,31
1403636604513555500,495,1403636604513555500,,33,33,33,31
1403636604563555500,496,1403636604563555500,,33,33,33,32
1403636604613555500,497,1403636604613555500,,33,33,33,31
1403636604663555500,498,1403636604663555500,,32,32,32,30
1403636604713555500,499,1403636604713555500,,31,31,31,31
1403636604763555500,500,1403636604763555500,,31,31,31,31
1403636604813555500,501,1403636604813555500,,32,32,32,31
1403636604863555500,502,1403636604863555500,,32,32,32,32
1403636604913555500,503,1403636604913555500,,32,32,32,31
1403636604963555500,504,1403636604963555500,,32,32,32,29
1403636605013555500,505,1403636605013555500,,30,30,30,29
1403636605063555500,506,1403636605063555500,,32,32,31,30
1403636605113555500,507,1403636605113555500,,31,31,31,31
1403636605163555500,508,1403636605163555500,,33,33,33,31
1403636605213555500,509,1403636605213555500,,32,32,32,31
1403636605263555500,510,1403636605263555500,,33,33,33,32
1403636605313555500,511,1403636605313555500,,33,33,33,32
1403636605363555500,512,1403636605363555500,,33,33,33,32
1403636605413555500,513,1403636605413555500,,33,33,33,32
1403636605463555500,514,1403636605463555500,,33,33,33,32
1403636605513555500,515,1403636605513555500,,32,32,32,31
1403636605563555500,516,1403636605563555500,,32,32,32,32
1403636605613555500,517,1403636605613555500,,33,33,33,32
1403636605663555500,518,1403636605663555500,,33,33,32,31
1403636605713555500,519,1403636605713555500,,32,32,31,30
1403636605763555500,520,1403636605763555500,,33,33,33,31
1403636605813555500,521,1403636605813555500,,33,33,33,31
1403636605863555500,522,1403636605863555500,,33,33,33,31
1403636605913555500,523,1403636605913555500,,33,33,33,31
1403636605963555500,524,1403636605963555500,,33,33,33,32
1403636606013555500,525,1403636606013555500,,34,34,33,31
1403636606063555500,526,1403636606063555500,,33,33,33,33
1403636606113555500,527,1403636606113555500,,33,33,33,32
1403636606163555500,528,1403636606163555500,,34,34,33,32
1403636606213555500,529,1403636606213555500,,33,33,33,33
1403636606263555500,530,1403636606263555500,,33,33,33,33
1403636606313555500,531,1403636606313555500,,33,33,33,33
1403636606363555500,532,1403636606363555500,,33,33,33,33
1403636606413555500,533,1403636606413555500,,33,33,33,32
1403636606463555500,534,1403636606463555500,,34,34,33,32
1403636606513555500,535,1403636606513555500,,33,33,33,33
1403636606563555500,536,1403636606563555500,,34,34,33,31
