%time,field.header.seq,field.header.stamp,field.header.frame_id,field.before_tracking,field.after_tracking,field.after_matching,field.after_ransac
1403638139395097000,5979,1403638139395097000,,35,35,35,35
1403638139445097000,5980,1403638139445097000,,36,36,35,35
1403638139495097000,5981,1403638139495097000,,36,36,36,31
1403638139545097000,5982,1403638139545097000,,36,36,36,35
1403638139595097000,5983,1403638139595097000,,36,36,36,34
1403638139645097000,5984,1403638139645097000,,36,36,36,36
1403638139695097000,5985,1403638139695097000,,37,37,37,37
1403638139745097000,5986,1403638139745097000,,37,37,37,37
1403638139795097000,5987,1403638139795097000,,37,37,37,36
1403638139845097000,5988,1403638139845097000,,37,37,37,36
1403638139895097000,5989,1403638139895097000,,37,37,37,36
1403638139945097000,5990,1403638139945097000,,37,37,37,37
1403638139995097000,5991,1403638139995097000,,38,38,38,38
1403638140045097000,5992,1403638140045097000,,38,38,38,34
1403638140095097000,5993,1403638140095097000,,37,37,37,36
1403638140145097000,5994,1403638140145097000,,37,37,37,36
1403638140195097000,5995,1403638140195097000,,37,37,37,32
1403638140245097000,5996,1403638140245097000,,37,37,37,37
1403638140295097000,5997,1403638140295097000,,37,37,37,37
1403638140345097000,5998,1403638140345097000,,37,37,37,37
1403638140395097000,5999,1403638140395097000,,37,37,37,37
1403638140445097000,6000,1403638140445097000,,37,37,37,37
1403638140495097000,6001,1403638140495097000,,37,37,37,37
1403638140545097000,6002,1403638140545097000,,38,38,38,37
1403638140595097000,6003,1403638140595097000,,38,38,38,35
1403638140645097000,6004,1403638140645097000,,38,38,38,37
1403638140695097000,6005,1403638140695097000,,37,37,37,37
1403638140745097000,6006,1403638140745097000,,38,38,38,37
1403638140795097000,6007,1403638140795097000,,37,37,37,37
1403638140845097000,6008,1403638140845097000,,37,37,36,35
1403638140895097000,6009,1403638140895097000,,35,35,35,35
1403638140945097000,6010,1403638140945097000,,36,36,36,36
1403638140995097000,6011,1403638140995097000,,36,36,36,36
1403638141045097000,6012,1403638141045097000,,36,36,36,34
1403638141095097000,6013,1403638141095097000,,35,35,35,32
1403638141145097000,6014,1403638141145097000,,36,36,36,36
1403638141195097000,6015,1403638141195097000,,36,36,36,36
1403638141245097000,6016,1403638141245097000,,36,36,36,34
1403638141295097000,6017,1403638141295097000,,35,35,35,34
1403638141345097000,6018,1403638141345097000,,36,36,36,36
1403638141395097000,6019,1403638141395097000,,36,36,36,27
1403638141445097000,6020,1403638141445097000,,35,35,35,35
1403638141495097000,6021,1403638141495097000,,36,36,35,35
1403638141545097000,6022,1403638141545097000,,35,35,35,35
1403638141595097000,6023,1403638141595097000,,36,36,36,36
1403638141645097000,6024,1403638141645097000,,36,36,36,32
1403638141695097000,6025,1403638141695097000,,35,35,35,35
1403638141745097000,6026,1403638141745097000,,35,35,35,35
1403638141795097000,6027,1403638141795097000,,35,35,35,35
1403638141845097000,6028,1403638141845097000,,35,35,35,34
1403638141895097000,6029,1403638141895097000,,38,38,38,38
1403638141945097000,6030,1403638141945097000,,38,38,34,34
1403638141995097000,6031,1403638141995097000,,35,35,35,35
1403638142045097000,6032,1403638142045097000,,36,36,35,35
1403638142095097000,6033,1403638142095097000,,35,35,35,35
1403638142145097000,6034,1403638142145097000,,35,35,35,34
1403638142195097000,6035,1403638142195097000,,36,36,35,34
1403638142245097000,6036,1403638142245097000,,35,35,35,34
1403638142295097000,6037,1403638142295097000,,34,34,34,33
1403638142345097000,6038,1403638142345097000,,33,33,33,33
1403638142395097000,6039,1403638142395097000,,35,35,34,33
1403638142445097000,6040,1403638142445097000,,34,34,34,34
1403638142495097000,6041,1403638142495097000,,36,36,34,34
1403638142545097000,6042,1403638142545097000,,34,34,33,33
1403638142595097000,6043,1403638142595097000,,34,34,33,29
1403638142645097000,6044,1403638142645097000,,32,32,32,31
1403638142695097000,6045,1403638142695097000,,33,33,33,30
1403638142745097000,6046,1403638142745097000,,35,35,34,32
1403638142795097000,6047,1403638142795097000,,34,34,34,29
1403638142845097000,6048,1403638142845097000,,34,34,33,33
1403638142895097000,6049,1403638142895097000,,34,34,33,33
1403638142945097000,6050,1403638142945097000,,33,33,33,33
1403638142995097000,6051,1403638142995097000,,33,33,33,33
1403638143045097000,6052,1403638143045097000,,33,33,32,32
1403638143095097000,6053,1403638143095097000,,34,34,33,30
1403638143145097000,6054,1403638143145097000,,34,34,33,32
1403638143195097000,6055,1403638143195097000,,34,34,34,32
1403638143245097000,6056,1403638143245097000,,34,34,33,33
1403638143295097000,6057,1403638143295097000,,33,33,33,33
1403638143345097000,6058,1403638143345097000,,34,34,33,33
1403638143395097000,6059,1403638143395097000,,34,34,33,32
1403638143445097000,6060,1403638143445097000,,34,34,33,33
1403638143495097000,6061,1403638143495097000,,34,34,33,33
1403638143545097000,6062,1403638143545097000,,34,34,34,32
1403638143595097000,6063,1403638143595097000,,35,35,34,33
1403638143645097000,6064,1403638143645097000,,35,35,33,33
1403638143695097000,6065,1403638143695097000,,33,33,33,33
1403638143745097000,6066,1403638143745097000,,34,34,34,33
1403638143795097000,6067,1403638143795097000,,34,34,34,34
1403638143845097000,6068,1403638143845097000,,35,35,34,29
1403638143895097000,6069,1403638143895097000,,34,34,34,33
1403638143945097000,6070,1403638143945097000,,36,36,33,33
1403638143995097000,6071,1403638143995097000,,34,34,34,31
1403638144045097000,6072,1403638144045097000,,33,33,32,32
1403638144095097000,6073,1403638144095097000,,32,32,32,32
1403638144145097000,6074,1403638144145097000,,33,33,33,33
1403638144195097000,6075,1403638144195097000,,35,35,33,29
1403638144245097000,6076,1403638144245097000,,33,33,32,31
1403638144295097000,6077,1403638144295097000,,33,33,33,33
1403638144345097000,6078,1403638144345097000,,33,33,33,32
1403638144395097000,6079,1403638144395097000,,34,34,32,32
1403638144445097000,6080,1403638144445097000,,32,32,32,32
1403638144495097000,6081,1403638144495097000,,34,34,33,32
1403638144545097000,6082,1403638144545097000,,33,33,33,32
1403638144595097000,6083,1403638144595097000,,32,32,32,32
1403638144645097000,6084,1403638144645097000,,33,33,33,31
1403638144695097000,6085,1403638144695097000,,34,34,33,32
1403638144745097000,6086,1403638144745097000,,34,34,34,33
1403638144795097000,6087,1403638144795097000,,34,34,34,34
1403638144845097000,6088,1403638144845097000,,34,34,33,33
1403638144895097000,6089,1403638144895097000,,33,33,33,33
1403638144945097000,6090,1403638144945097000,,33,33,33,33
1403638144995097000,6091,1403638144995097000,,34,34,34,33
1403638145045097000,6092,1403638145045097000,,34,34,34,34
1403638145095097000,6093,1403638145095097000,,34,34,34,34
1403638145145097000,6094,1403638145145097000,,34,34,34,34
1403638145195097000,6095,1403638145195097000,,35,35,33,33
1403638145245097000,6096,1403638145245097000,,33,33,33,33
1403638145295097000,6097,1403638145295097000,,35,35,34,33
1403638145345097000,6098,1403638145345097000,,35,35,35,34
1403638145395097000,6099,1403638145395097000,,35,35,33,33
1403638145445097000,6100,1403638145445097000,,34,34,33,33
1403638145495097000,6101,1403638145495097000,,33,33,33,33
1403638145545097000,6102,1403638145545097000,,36,36,33,33
1403638145595097000,6103,1403638145595097000,,33,33,33,33
1403638145645097000,6104,1403638145645097000,,34,34,34,34
1403638145695097000,6105,1403638145695097000,,34,34,33,33
1403638145745097000,6106,1403638145745097000,,33,33,33,33
1403638145795097000,6107,1403638145795097000,,34,34,33,32
1403638145845097000,6108,1403638145845097000,,32,32,32,32
1403638145895097000,6109,1403638145895097000,,33,33,32,31
1403638145945097000,6110,1403638145945097000,,34,34,33,33
1403638145995097000,6111,1403638145995097000,,34,34,33,33
1403638146045097000,6112,1403638146045097000,,34,34,34,34
1403638146095097000,6113,1403638146095097000,,34,34,33,33
1403638146145097000,6114,1403638146145097000,,34,34,34,34
1403638146195097000,6115,1403638146195097000,,34,34,34,33
1403638146245097000,6116,1403638146245097000,,34,34,34,34
1403638146295097000,6117,1403638146295097000,,35,35,34,34
1403638146345097000,6118,1403638146345097000,,35,35,35,30
1403638146395097000,6119,1403638146395097000,,36,36,34,34
1403638146445097000,6120,1403638146445097000,,34,34,34,34
1403638146495097000,6121,1403638146495097000,,34,34,34,34
1403638146545097000,6122,1403638146545097000,,34,34,34,34
1403638146595097000,6123,1403638146595097000,,34,34,34,34
1403638146645097000,6124,1403638146645097000,,34,34,34,34
1403638146695097000,6125,1403638146695097000,,34,34,34,34
1403638146745097000,6126,1403638146745097000,,34,34,34,34
1403638146795097000,6127,1403638146795097000,,34,34,34,34
1403638146845097000,6128,1403638146845097000,,34,34,34,34
1403638146895097000,6129,1403638146895097000,,34,34,34,34
1403638146945097000,6130,1403638146945097000,,35,35,35,35
1403638146995097000,6131,1403638146995097000,,35,35,35,35
1403638147045097000,6132,1403638147045097000,,35,35,34,34
1403638147095097000,6133,1403638147095097000,,34,34,34,32
1403638147145097000,6134,1403638147145097000,,36,36,35,35
1403638147195097000,6135,1403638147195097000,,37,37,36,35
1403638147245097000,6136,1403638147245097000,,37,37,36,36
1403638147295097000,6137,1403638147295097000,,38,38,36,36
1403638147345097000,6138,1403638147345097000,,36,36,34,34
1403638147395097000,6139,1403638147395097000,,34,34,34,34
1403638147445097000,6140,1403638147445097000,,35,35,34,34
1403638147495097000,6141,1403638147495097000,,34,34,34,33
1403638147545097000,6142,1403638147545097000,,35,35,35,35
1403638147595097000,6143,1403638147595097000,,35,35,34,32
1403638147645097000,6144,1403638147645097000,,32,32,32,26
1403638147695097000,6145,1403638147695097000,,31,31,31,29
1403638147745097000,6146,1403638147745097000,,32,32,30,30
1403638147795097000,6147,1403638147795097000,,31,31,28,28
1403638147845097000,6148,1403638147845097000,,35,35,33,28
1403638147895097000,6149,1403638147895097000,,30,30,26,21
1403638147945097000,6150,1403638147945097000,,29,29,26,23
1403638147995097000,6151,1403638147995097000,,28,28,28,27
1403638148045097000,6152,1403638148045097000,,30,30,29,28
1403638148095097000,6153,1403638148095097000,,35,35,32,28
1403638148145097000,6154,1403638148145097000,,36,35,33,29
1403638148195097000,6155,1403638148195097000,,42,41,37,33
1403638148245097000,6156,1403638148245097000,,40,40,40,37
1403638148295097000,6157,1403638148295097000,,51,50,46,41
1403638148345097000,6158,1403638148345097000,,49,49,46,43
1403638148395097000,6159,1403638148395097000,,52,52,50,48
1403638148445097000,6160,1403638148445097000,,51,51,47,47
1403638148495097000,6161,1403638148495097000,,51,51,49,49
1403638148545097000,6162,1403638148545097000,,54,54,54,54
1403638148595097000,6163,1403638148595097000,,54,54,54,54
1403638148645097000,6164,1403638148645097000,,54,54,54,53
1403638148695097000,6165,1403638148695097000,,56,55,54,53
1403638148745097000,6166,1403638148745097000,,56,56,54,53
1403638148795097000,6167,1403638148795097000,,56,56,54,54
1403638148845097000,6168,1403638148845097000,,56,56,53,52
1403638148895097000,6169,1403638148895097000,,57,57,54,54
1403638148945097000,6170,1403638148945097000,,58,58,55,54
1403638148995097000,6171,1403638148995097000,,59,59,59,59
1403638149045097000,6172,1403638149045097000,,59,59,59,59
1403638149095097000,6173,1403638149095097000,,65,65,47,44
1403638149145097000,6174,1403638149145097000,,53,53,50,46
1403638149195097000,6175,1403638149195097000,,58,58,58,58
1403638149245097000,6176,1403638149245097000,,59,59,57,55
1403638149295097000,6177,1403638149295097000,,60,60,59,55
1403638149345097000,6178,1403638149345097000,,62,62,61,61
1403638149395097000,6179,1403638149395097000,,61,61,61,60
1403638149445097000,6180,1403638149445097000,,62,62,60,59
1403638149495097000,6181,1403638149495097000,,63,63,63,62
1403638149545097000,6182,1403638149545097000,,64,64,64,64
1403638149595097000,6183,1403638149595097000,,64,64,64,61
1403638149645097000,6184,1403638149645097000,,65,65,64,63
1403638149695097000,6185,1403638149695097000,,65,65,63,61
1403638149745097000,6186,1403638149745097000,,66,66,65,63
1403638149795097000,6187,1403638149795097000,,66,66,66,65
1403638149845097000,6188,1403638149845097000,,64,64,63,62
1403638149895097000,6189,1403638149895097000,,64,64,64,62
1403638149945097000,6190,1403638149945097000,,64,64,63,58
1403638149995097000,6191,1403638149995097000,,63,63,63,63
1403638150045097000,6192,1403638150045097000,,63,63,63,61
1403638150095097000,6193,1403638150095097000,,64,64,64,64
1403638150145097000,6194,1403638150145097000,,64,64,63,63
1403638150195097000,6195,1403638150195097000,,64,64,63,61
1403638150245097000,6196,1403638150245097000,,65,65,65,65
1403638150295097000,6197,1403638150295097000,,65,65,65,65
1403638150345097000,6198,1403638150345097000,,65,65,65,64
1403638150395097000,6199,1403638150395097000,,65,63,63,61
1403638150445097000,6200,1403638150445097000,,66,65,65,54
1403638150495097000,6201,1403638150495097000,,64,63,62,56
1403638150545097000,6202,1403638150545097000,,64,61,58,57
1403638150595097000,6203,1403638150595097000,,63,62,62,59
1403638150645097000,6204,1403638150645097000,,65,65,64,63
1403638150695097000,6205,1403638150695097000,,64,64,64,64
1403638150745097000,6206,1403638150745097000,,65,65,65,63
1403638150795097000,6207,1403638150795097000,,65,65,64,62
1403638150845097000,6208,1403638150845097000,,65,65,65,60
1403638150895097000,6209,1403638150895097000,,65,65,64,60
1403638150945097000,6210,1403638150945097000,,65,65,65,65
1403638150995097000,6211,1403638150995097000,,66,66,66,65
1403638151045097000,6212,1403638151045097000,,67,67,67,66
1403638151095097000,6213,1403638151095097000,,65,65,63,62
1403638151145097000,6214,1403638151145097000,,67,67,67,48
1403638151195097000,6215,1403638151195097000,,67,67,67,50
1403638151245097000,6216,1403638151245097000,,65,65,63,59
1403638151295097000,6217,1403638151295097000,,64,64,59,46
1403638151345097000,6218,1403638151345097000,,61,61,60,52
1403638151395097000,6219,1403638151395097000,,61,61,61,47
1403638151445097000,6220,1403638151445097000,,62,62,62,59
1403638151495097000,6221,1403638151495097000,,61,61,60,51
1403638151545097000,6222,1403638151545097000,,60,59,58,45
1403638151595097000,6223,1403638151595097000,,62,62,62,50
1403638151645097000,6224,1403638151645097000,,64,64,59,50
1403638151695097000,6225,1403638151695097000,,61,61,61,58
1403638151745097000,6226,1403638151745097000,,64,64,63,54
1403638151795097000,6227,1403638151795097000,,63,63,63,59
1403638151845097000,6228,1403638151845097000,,64,64,64,58
1403638151895097000,6229,1403638151895097000,,64,64,64,64
1403638151945097000,6230,1403638151945097000,,65,65,65,65
1403638151995097000,6231,1403638151995097000,,66,66,66,64
1403638152045097000,6232,1403638152045097000,,65,65,64,64
1403638152095097000,6233,1403638152095097000,,66,66,66,62
1403638152145097000,6234,1403638152145097000,,66,64,60,58
1403638152195097000,6235,1403638152195097000,,65,65,65,65
1403638152245097000,6236,1403638152245097000,,65,65,65,63
1403638152295097000,6237,1403638152295097000,,66,66,66,63
1403638152345097000,6238,1403638152345097000,,65,65,62,39
1403638152395097000,6239,1403638152395097000,,60,60,59,57
1403638152445097000,6240,1403638152445097000,,60,60,60,58
1403638152495097000,6241,1403638152495097000,,62,62,62,59
1403638152545097000,6242,1403638152545097000,,62,62,61,61
1403638152595097000,6243,1403638152595097000,,63,63,63,63
1403638152645097000,6244,1403638152645097000,,64,64,64,56
1403638152695097000,6245,1403638152695097000,,64,64,64,60
1403638152745097000,6246,1403638152745097000,,64,61,59,46
1403638152795097000,6247,1403638152795097000,,60,60,60,58
1403638152845097000,6248,1403638152845097000,,62,62,62,61
1403638152895097000,6249,1403638152895097000,,62,62,61,53
1403638152945097000,6250,1403638152945097000,,65,65,64,55
1403638152995097000,6251,1403638152995097000,,66,66,64,55
1403638153045097000,6252,1403638153045097000,,66,66,64,50
1403638153095097000,6253,1403638153095097000,,63,63,63,50
1403638153145097000,6254,1403638153145097000,,64,64,64,56
1403638153195097000,6255,1403638153195097000,,64,64,62,54
1403638153245097000,6256,1403638153245097000,,64,64,63,56
1403638153295097000,6257,1403638153295097000,,64,64,63,57
1403638153345097000,6258,1403638153345097000,,64,64,64,55
1403638153395097000,6259,1403638153395097000,,64,64,64,57
1403638153445097000,6260,1403638153445097000,,65,64,62,52
1403638153495097000,6261,1403638153495097000,,66,66,66,63
1403638153545097000,6262,1403638153545097000,,66,65,64,60
1403638153595097000,6263,1403638153595097000,,66,66,65,53
1403638153645097000,6264,1403638153645097000,,64,64,62,55
1403638153695097000,6265,1403638153695097000,,62,62,61,43
1403638153745097000,6266,1403638153745097000,,64,64,61,44
1403638153795097000,6267,1403638153795097000,,63,63,63,55
1403638153845097000,6268,1403638153845097000,,64,64,64,52
1403638153895097000,6269,1403638153895097000,,63,63,60,58
1403638153945097000,6270,1403638153945097000,,63,63,61,61
1403638153995097000,6271,1403638153995097000,,62,62,62,60
1403638154045097000,6272,1403638154045097000,,64,64,61,61
1403638154095097000,6273,1403638154095097000,,62,62,61,58
1403638154145097000,6274,1403638154145097000,,66,66,64,60
1403638154195097000,6275,1403638154195097000,,66,66,65,59
1403638154245097000,6276,1403638154245097000,,67,67,63,53
1403638154295097000,6277,1403638154295097000,,62,62,61,57
1403638154345097000,6278,1403638154345097000,,65,65,62,54
1403638154395097000,6279,1403638154395097000,,63,63,60,37
1403638154445097000,6280,1403638154445097000,,61,61,59,58
1403638154495097000,6281,1403638154495097000,,63,63,62,52
1403638154545097000,6282,1403638154545097000,,63,63,63,55
1403638154595097000,6283,1403638154595097000,,64,64,64,64
1403638154645097000,6284,1403638154645097000,,65,65,65,65
1403638154695097000,6285,1403638154695097000,,65,65,65,63
1403638154745097000,6286,1403638154745097000,,63,63,62,59
1403638154795097000,6287,1403638154795097000,,64,64,64,63
1403638154845097000,6288,1403638154845097000,,66,65,65,65
1403638154895097000,6289,1403638154895097000,,66,66,65,59
1403638154945097000,6290,1403638154945097000,,65,65,65,60
1403638154995097000,6291,1403638154995097000,,66,66,66,62
1403638155045097000,6292,1403638155045097000,,67,67,66,61
1403638155095097000,6293,1403638155095097000,,65,65,62,59
1403638155145097000,6294,1403638155145097000,,64,64,63,59
1403638155195097000,6295,1403638155195097000,,66,66,62,62
1403638155245097000,6296,1403638155245097000,,62,62,62,62
1403638155295097000,6297,1403638155295097000,,68,68,67,67
1403638155345097000,6298,1403638155345097000,,69,69,68,67
1403638155395097000,6299,1403638155395097000,,70,70,68,62
1403638155445097000,6300,1403638155445097000,,67,67,64,64
1403638155495097000,6301,1403638155495097000,,68,68,67,65
1403638155545097000,6302,1403638155545097000,,65,65,61,47
1403638155595097000,6303,1403638155595097000,,59,58,56,49
1403638155645097000,6304,1403638155645097000,,63,62,62,48
1403638155695097000,6305,1403638155695097000,,66,66,65,57
1403638155745097000,6306,1403638155745097000,,66,66,65,53
1403638155795097000,6307,1403638155795097000,,63,63,59,53
1403638155845097000,6308,1403638155845097000,,60,60,60,51
1403638155895097000,6309,1403638155895097000,,62,62,62,51
1403638155945097000,6310,1403638155945097000,,66,66,63,55
1403638155995097000,6311,1403638155995097000,,64,63,63,38
1403638156045097000,6312,1403638156045097000,,62,60,60,38
1403638156095097000,6313,1403638156095097000,,56,56,56,44
1403638156145097000,6314,1403638156145097000,,57,55,54,43
1403638156195097000,6315,1403638156195097000,,57,57,56,42
1403638156245097000,6316,1403638156245097000,,57,57,57,42
1403638156295097000,6317,1403638156295097000,,58,58,58,49
1403638156345097000,6318,1403638156345097000,,63,61,61,51
1403638156395097000,6319,1403638156395097000,,64,64,64,59
1403638156445097000,6320,1403638156445097000,,66,66,66,60
1403638156495097000,6321,1403638156495097000,,66,66,65,60
1403638156545097000,6322,1403638156545097000,,66,66,65,57
1403638156595097000,6323,1403638156595097000,,65,65,60,60
1403638156645097000,6324,1403638156645097000,,63,63,62,62
1403638156695097000,6325,1403638156695097000,,63,63,62,59
1403638156745097000,6326,1403638156745097000,,63,63,62,62
1403638156795097000,6327,1403638156795097000,,63,63,62,62
1403638156845097000,6328,1403638156845097000,,63,63,63,63
1403638156895097000,6329,1403638156895097000,,63,62,62,62
1403638156945097000,6330,1403638156945097000,,62,61,59,57
1403638156995097000,6331,1403638156995097000,,63,63,62,57
1403638157045097000,6332,1403638157045097000,,63,62,60,55
1403638157095097000,6333,1403638157095097000,,63,63,62,53
1403638157145097000,6334,1403638157145097000,,62,62,61,60
1403638157195097000,6335,1403638157195097000,,62,62,60,58
1403638157245097000,6336,1403638157245097000,,62,62,61,51
1403638157295097000,6337,1403638157295097000,,61,61,60,57
1403638157345097000,6338,1403638157345097000,,62,62,62,62
1403638157395097000,6339,1403638157395097000,,63,63,63,60
1403638157445097000,6340,1403638157445097000,,65,65,64,61
1403638157495097000,6341,1403638157495097000,,65,65,64,61
1403638157545097000,6342,1403638157545097000,,66,66,66,63
1403638157595097000,6343,1403638157595097000,,67,67,67,67
1403638157645097000,6344,1403638157645097000,,68,68,66,65
1403638157695097000,6345,1403638157695097000,,68,68,66,58
1403638157745097000,6346,1403638157745097000,,67,67,66,61
1403638157795097000,6347,1403638157795097000,,70,70,66,58
1403638157845097000,6348,1403638157845097000,,65,65,64,61
1403638157895097000,6349,1403638157895097000,,68,68,68,49
1403638157945097000,6350,1403638157945097000,,67,67,67,50
1403638157995097000,6351,1403638157995097000,,66,66,63,56
1403638158045097000,6352,1403638158045097000,,65,65,63,48
1403638158095097000,6353,1403638158095097000,,65,64,61,57
1403638158145097000,6354,1403638158145097000,,65,65,65,55
1403638158195097000,6355,1403638158195097000,,66,66,66,64
1403638158245097000,6356,1403638158245097000,,66,66,66,64
1403638158295097000,6357,1403638158295097000,,66,66,64,64
1403638158345097000,6358,1403638158345097000,,67,67,67,58
1403638158395097000,6359,1403638158395097000,,66,66,65,58
1403638158445097000,6360,1403638158445097000,,64,64,64,57
1403638158495097000,6361,1403638158495097000,,66,66,65,56
1403638158545097000,6362,1403638158545097000,,65,65,64,54
1403638158595097000,6363,1403638158595097000,,66,66,66,60
1403638158645097000,6364,1403638158645097000,,66,66,66,50
1403638158695097000,6365,1403638158695097000,,65,65,64,56
1403638158745097000,6366,1403638158745097000,,64,64,64,55
1403638158795097000,6367,1403638158795097000,,66,66,65,62
1403638158845097000,6368,1403638158845097000,,66,66,66,51
1403638158895097000,6369,1403638158895097000,,65,63,63,56
1403638158945097000,6370,1403638158945097000,,65,65,65,60
1403638158995097000,6371,1403638158995097000,,65,63,63,58
1403638159045097000,6372,1403638159045097000,,66,63,62,53
1403638159095097000,6373,1403638159095097000,,65,64,64,55
1403638159145097000,6374,1403638159145097000,,65,64,64,58
1403638159195097000,6375,1403638159195097000,,66,66,65,58
1403638159245097000,6376,1403638159245097000,,67,67,66,62
1403638159295097000,6377,1403638159295097000,,66,66,66,64
1403638159345097000,6378,1403638159345097000,,66,66,65,57
1403638159395097000,6379,1403638159395097000,,64,64,62,50
1403638159445097000,6380,1403638159445097000,,62,62,58,43
1403638159495097000,6381,1403638159495097000,,63,63,59,43
1403638159545097000,6382,1403638159545097000,,62,62,61,55
1403638159595097000,6383,1403638159595097000,,63,63,62,53
1403638159645097000,6384,1403638159645097000,,63,63,59,56
1403638159695097000,6385,1403638159695097000,,64,64,64,53
